"boxID","magnification","imageName","specimenNR","formation","zh","oh","ow.m","ow.b","mpw.b","cw.m","cw.b","cw.d","zh.zw","oh.ow"
"715_89_235_211","x30","085_CV_2_15v_x30_BSE","085CV","NKBS",354.535947247413,0.155592398407078,203.345597377716,163.857314683913,74.1656932483308,184.028545238035,87.8935576606322,201.029113903435,1.76360498419008,0.000765162366009154
"269_687_202_282","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",300.497722742263,0.139501498610921,211.864737237017,175.111978557621,81.1270531569759,216.272367119839,134.313701287951,220.863352859457,1.36055945385145,0.000658446046426582
"485_636_189_275","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",336.083158233689,0.14032777505961,207.21894220511,176.034790139863,73.5203610889289,204.280831734983,116.087672191165,225.970201565989,1.48728972185097,0.000677195692470576
"244_855_209_294","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",334.238877164589,0.156634797819113,204.474024040232,157.190669361186,67.9779865480065,184.619470882576,110.413181243037,201.002021030818,1.66286326600339,0.000766037635119334
"698_560_157_247","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",277.468267479374,0.147330839830726,189.797673250023,160.074512379905,74.5502112084259,189.76897689769,106.073654653387,206.508114111244,1.34361920195496,0.000776252086276341
"327_352_193_284","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",344.125683163779,0.140578467227843,225.082750210375,178.072609218072,88.557147623754,223.406992141519,129.944601469373,226.704087820973,1.51795093979749,0.000624563486524183
"91_593_164_284","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",315.250627434411,0.160924322410354,186.651097982544,150.608636423824,66.1919838948237,165.016501650165,89.65727859542,181.997566718973,1.73216946312912,0.000862166492186418
"657_719_201_247","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",285.364062585527,0.146915501571357,193.709974796425,163.632812637678,67.9579547259868,224.307143746717,144.961150095017,218.844483829708,1.30395821540368,0.000758430234301329
"77_396_201_312","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",372.663382572748,0.143624436133365,210.582005434355,177.498241709899,77.2939830272632,185.304053315245,90.3380573806666,219.726148724477,1.69603565500092,0.000682035655597063
"517_479_169_265","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",319.148057456035,0.139811855709546,202.271463236489,174.520066600253,78.4132301684272,217.483986499889,123.685344563984,227.890118833427,1.40044710621838,0.000691208999393464
"465_808_207_246","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",292.879885563497,0.13808172851379,208.796417001804,179.344926325987,81.645655952825,218.545651896281,128.89257151933,231.735112133288,1.2638563179629,0.00066132230857485
"526_292_201_231","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",343.158947042047,0.151439103466318,196.432028250204,164.305398520054,87.4587458745875,180.864409323097,104.06511567939,199.588123858818,1.71933550156915,0.000770949141111666
"310_527_179_254","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",308.651445307293,0.14469034369087,196.709083434793,166.740172660979,76.3546884571569,184.825848509481,105.662116129255,201.651245318038,1.53062008032977,0.000735554968608417
"342_152_231_248","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",345.905447946802,0.155521880312442,197.034125473472,160.074512379905,81.1941557765184,205.079066616119,119.143742615081,206.929640329776,1.67160899422405,0.000789314439510028
"411_1000_206_241","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",328.585936497358,0.145205308987667,200.893613002421,168.235921794494,70.8803022934473,200.710541679955,120.733001477494,212.999168485393,1.54266300114637,0.000722797040769619
"686_212_196_222","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",366.752655282762,0.150604085206227,211.742600903687,163.057680884959,82.2106845351891,177.88901338692,85.6179654856294,203.686787118277,1.80057165450696,0.000711260202545306
"622_911_215_229","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",327.702165339118,0.152986023626062,197.310335219327,157.94243069177,79.8243341415698,198.911633073322,117.440286129756,207.435653829809,1.57977743598495,0.000775357375253584
"525_82_221_205","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",333.480345321957,0.153107188051723,195.869791216952,162.497271695891,76.4437942039635,172.416581854139,78.6039958007561,198.713032987339,1.67820067113165,0.000781678415545644
"179_32_215_222","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",395.447852740481,0.141071352651623,266.985276775315,194.082136474383,88.7107594436674,206.929640329776,122.212517896274,246.670693795942,1.60314079737261,0.00052838626292619
"532_531_219_310","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",387.156284979206,0.137405726596682,221.054371181285,196.619083321519,95.9369099257336,222.325673836294,142.689187877938,241.319355676113,1.60433167034818,0.000621592442901737
"119_401_226_278","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",378.697591673183,0.149016524724416,213.388733289627,174.925275373241,74.4222592988758,177.191151096318,108.070061584376,213.790325561279,1.77135046068601,0.000698333611279092
"121_725_217_294","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",376.657168663806,0.147005621179321,208.89420628997,178.706090702058,83.1001868779813,195.723762418254,122.657332898668,220.307845125791,1.70968568299846,0.000703732400195247
"492_208_203_297","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",401.478739068127,0.141443801833917,208.398267827034,186.935366147701,77.9953947069074,181.885317227372,105.816630639481,225.783342197208,1.77815925285338,0.000678718701977467
"388_688_204_310","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",436.633164449947,0.149500407937401,211.665425855235,175.694147250246,85.9512649709929,166.797321594457,90.9987833594867,202.116587182873,2.16030346908088,0.000706305280294807
"374_375_204_299","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",397.552802235918,0.145717660635438,207.953530871091,183.532181034974,84.4168683988691,208.711629223743,134.161561875761,225.783342197208,1.76077118164315,0.000700722223974967
"229_245_194_291","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",404.563119459513,0.148024992016117,211.453049236189,178.340014338037,70.9762810812098,163.77420166072,95.4959491500349,201.752497895418,2.00524466204738,0.000700037159789433
"322_113_180_290","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",381.316681418846,0.173820772062365,191.447590921098,143.9053648886,74.2757586463822,137.053133946179,66.0890574075934,168.446206668975,2.2637297031461,0.000907928750767106
"254_546_211_291","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",399.121670707849,0.143716935707409,221.620294918738,189.76897689769,76.0688486575321,202.977004906732,120.46204620462,226.457719247745,1.76245557905319,0.000648482738280383
"661_883_233_286","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",395.778241591045,0.134918286137328,220.659829069827,201.732251445562,89.3225650344842,211.143756458394,128.416346259695,232.579622097875,1.70168924526196,0.000611431118686462
"225_875_226_279","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",358.52659521782,0.141245620256436,228.087191076371,193.709974796425,90.8939891347882,230.763644969153,162.530783197937,239.017730145213,1.5,0.000619261518324991
"107_87_211_250","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",321.799102542149,0.145272914904403,212.864891044186,179.504279991005,82.9197658508324,203.639991000035,140.883895303574,213.280237568001,1.50880881516061,0.00068246536191
"461_815_219_292","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",370.038236929746,0.154610500375317,198.569095135199,166.666666666667,83.2475132384781,179.716531747573,94.8665501769294,199.731327341753,1.85268000696049,0.000778623180359701
"74_654_210_299","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",375.027002553251,0.152853877474834,221.275991972229,169.999035719125,90.8939891347882,229.521285455827,132.105990492577,226.674057209534,1.65447694884017,0.000690783831144309
"593_661_222_286","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",351.674905006044,0.133681785294238,224.640740267216,194.89419916954,97.5832306400826,234.375720471105,150.49106879108,239.325133931188,1.46944409569268,0.000595091456408216
"229_828_194_313","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",401.858381668072,0.14759116897773,214.711771377217,174.215541521045,82.9197658508324,185.414233120827,99.0236514104125,206.765083929731,1.94355049716539,0.000687392069987791
"690_487_203_249","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",351.419290689368,0.132945592092774,230.863924417259,189.66132690686,89.3225650344842,182.870748091882,104.169730046776,220.388171650684,1.59454696709572,0.000575861267317326
"517_840_204_269","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",356.317209268798,0.122990904288119,254.173627075072,211.382209613023,94.5070697245964,195.473173530836,106.649693940967,237.738329550522,1.49877897242093,0.000483885388517482
"527_285_224_286","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",384.290094588152,0.140336094455061,221.103639443151,185.112919635382,91.9661702514374,178.072609218072,99.064891219826,220.307845125791,1.74433231993501,0.000634707302007771
"171_469_228_315","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",376.505318466292,0.134142276023146,236.549874464273,204.899734895956,88.0173950699313,242.714537018681,170.039076004137,249.960512735077,1.50625918608726,0.000567078195779834
"324_976_187_299","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",351.36117059216,0.158235408801775,205.13217183268,160.091522582639,70.4950804069103,185.326094516677,118.318097493355,187.9305409572,1.86963315702997,0.000771382701153494
"537_665_203_320","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",414.332743827718,0.141668282814207,227.555302652649,192.058225295136,90.277751594653,191.219880354732,108.485015933291,219.695164285385,1.88594384940352,0.000622566387874757
"439_848_191_314","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",418.455949683251,0.164798421333157,196.542897189891,158.58764061695,72.4946621666297,184.538330811145,119.691008619067,197.71704027393,2.11643846733441,0.000838485764122708
"264_729_201_317","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",412.660048902615,0.14882070012922,214.318258680584,184.294696254038,95.6668847566716,196.085158779049,109.360010071161,219.478150734927,1.88018737865621,0.000694391140752128
"352_1009_204_309","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",404.452045557464,0.163484707675578,201.941366874962,161.176441545542,85.458794562535,197.779006509583,137.003453611801,201.002021030818,2.01217899941141,0.000809565222844137
"596_495_186_326","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",469.308787415153,0.156361131965191,205.158719286115,171.815384381192,84.5619008271878,176.698696015592,114.291053273418,205.814677592988,2.28024936269726,0.000762147143973586
"304_557_195_339","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",431.084884306042,0.138952086310059,227.184037734332,190.292004160078,90.0512452121601,182.102270484941,101.789904378159,217.483986499889,1.98214540409973,0.000611627857730697
"12_585_210_344","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",425.249797965572,0.15101253128403,215.673474364277,176.660165149651,88.2182600965258,201.320132013201,115.664679266502,220.066689631311,1.93236785938852,0.000700190562280119
"614_956_227_295","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",402.694364162895,0.1532597842587,213.949478658257,173.549981613447,85.9512649709929,207.953530871091,145.411282838681,209.388970124323,1.92318804531012,0.000716336329585095
"331_217_210_331","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",391.144806717438,0.14219563457042,224.913314843694,187.350059135115,84.3038929006258,215.212140201001,174.987531901727,222.89447815695,1.75484296404155,0.000632224173429839
"80_434_187_321","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",411.367968525589,0.153693302117183,208.450527439874,169.999035719125,89.1241888870678,203.93395964402,133.347220137537,205.158719286115,2.00512057180419,0.000737313088169156
"590_144_227_314","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",372.370988590716,0.140788586161497,216.379362549914,182.333900572008,86.3463726201395,190.449347145261,101.629267921867,222.135748732009,1.67632175692691,0.000650656257151233
"173_885_224_280","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",394.862110942758,0.170516032114628,209.200316722647,151.851050433364,77.7155896984595,164.991747318203,84.8512219946036,196.729846844605,2.00712864507365,0.000815084961561958
"78_244_216_322","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",368.711270156837,0.136453678414945,224.355697704479,194.243418740095,103.632465136024,198.38387872785,146.604880148127,222.006997476464,1.66080922830338,0.00060820242058074
"388_51_204_313","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",386.265528774874,0.147494487309812,203.13792750461,174.917491749175,75.9255252166821,187.517131706172,102.960247457469,212.973598357031,1.81367799461854,0.000726080496742616
"87_1058_186_279","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",402.213971162065,0.153817941447432,207.534084305508,169.477651174492,76.7814529645666,177.152727339801,100.117566416617,214.318258680584,1.87671350839743,0.000741169538305808
"179_454_195_323","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",425.505856876606,0.148810442243769,232.766874880865,183.769417755154,79.3624729796109,166.870770035737,86.8181283034053,213.031126829806,1.99738819020823,0.00063931108032418
"460_456_205_285","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",371.378793231911,0.161224850056334,192.341580753576,155.19448870695,70.0105723947077,169.590084827405,102.58931381102,193.857520544979,1.91573064685795,0.000838221508966862
"665_569_231_271","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",321.201981797926,0.150345186238714,204.114139882062,170.231138274704,72.1746789723731,183.376327641381,105.932368618508,198.911633073322,1.61479736923946,0.000736574087055329
"321_607_217_350","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",430.186974251842,0.168587418148274,199.403853979248,155.719979450014,61.8536792540967,138.161291676135,66.0272245008005,174.113914802663,2.47072139374619,0.000845457170380561
"277_291_197_282","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",343.805059883971,0.160229976871504,196.501328668042,153.074487179958,68.9326685617341,162.228930471708,110.757915475576,180.600741968115,1.90367468116311,0.000815414216064602
"514_261_217_328","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",419.872158237393,0.164052944242731,221.865898468277,163.574558106221,69.6205383159373,156.313400038089,82.6566322532554,187.517131706172,2.23911359147337,0.000739423883414818
"388_78_252_275","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",337.768262036109,0.160683013350755,193.210295197569,156.973980072099,90.0512452121601,171.307476359991,99.6814409936565,182.714330503847,1.84861395986123,0.000831648299002113
"518_955_246_300","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",333.43543186898,0.143211533165073,215.944757892779,179.504279991005,78.1871798051626,205.377604841215,126.547323894639,223.650633625278,1.49087631214873,0.000663185967386067
"182_798_167_291","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",421.839116688568,0.176269005908657,203.499538078785,149.428797659033,68.3773906108933,171.759905094248,99.6950987920344,186.935366147701,2.25660411607328,0.000866188727369072
"471_719_238_318","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",495.118257052063,0.115128619632203,322.774976872902,277.826243743222,134.475793609765,311.562342474084,178.614641950295,335.799458200297,1.4744462653562,0.000356683844415663
"44_48_161_280","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",378.496202679095,0.19559643974027,172.755806314223,127.927705896464,64.6940454914609,117.347502954198,71.0338061057125,143.564356435644,2.63642182555784,0.00113221340522994
"149_155_179_270","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",337.316495069163,0.191558149564926,162.228930471708,128.129761503658,56.3235913065215,129.230152903568,76.7814529645666,150.89764342778,2.23539935685347,0.00118078908002376
"32_1052_184_281","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",382.532312008589,0.162298542945815,204.686990143045,158.58764061695,71.6445324953545,170.231138274704,116.087672191165,184.109909979952,2.07773884659573,0.000792910887166756
"304_277_204_315","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",404.492439596338,0.155353264906347,208.737721439025,168.615860693419,76.4437942039635,183.910132263343,102.323537940115,213.075860459248,1.89834943632059,0.000744251033475651
"151_390_197_311","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",371.415452705198,0.169916285476378,196.542897189891,147.012941079488,54.4804423076541,133.917779308736,63.4831157150869,166.740172660979,2.22751030407274,0.000864525189695421
"411_462_201_333","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",452.172314959557,0.141347317612458,225.155326335502,186.826083425334,66.0890574075934,196.397368871328,121.037101128002,217.076683423334,2.08300729414476,0.000627776921438838
"267_1036_187_326","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",440.865912843116,0.16913354888036,204.227505144833,154.535112454695,67.3137889583206,128.129761503658,67.6768866482174,166.347765356472,2.65026651784813,0.000828162439532399
"341_842_220_314","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",360.454364893201,0.155662859570695,215.414490497992,169.123801654376,70.2629335182963,231.729236720026,166.895245666451,221.257532051564,1.62911681040172,0.000722620187763766
"237_641_246_300","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",371.789172859484,0.168642174766517,189.481774346581,152.110847116782,76.8523499814853,229.129438385608,143.602286253065,216.039311538655,1.72093296452188,0.00089001792044682
"585_308_196_266","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",378.550156665164,0.14631850726467,208.169477764991,166.862610694362,79.636491828473,171.529871174429,94.7660331046946,199.560835353925,1.89691607571094,0.000702881656021895
"498_632_218_348","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",471.083818734687,0.143974542413069,237.990183198943,188.126049307829,79.2079207920792,186.585436132765,105.829496665505,215.034927492275,2.19073163708072,0.000604960004979348
"588_772_248_312","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",373.805176080575,0.158092379986448,217.151935338036,161.724590607282,77.0469803955693,183.49508509098,102.920568511635,211.35644386334,1.76860080179184,0.000728026576140566
"76_871_219_306","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",358.906149204289,0.161355241962152,208.737721439025,162.505650219276,60.2253715871111,208.639858806582,135.474427404447,204.567223990914,1.75446556003629,0.000773004710647309
"419_108_214_296","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",397.138190270398,0.152070224939214,205.635987387909,166.625815991608,73.5203610889289,186.256779663663,122.212517896274,205.920494914937,1.92859962984476,0.000739511730757276
"104_559_180_335","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",389.306068957926,0.155149095561251,199.04164292667,163.107772846885,83.6553917863801,168.187357178098,92.5417484673924,196.916619012228,1.97700971563883,0.000779480581450033
"575_986_235_362","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",460.452224590199,0.157486564704082,224.185712845793,174.901923461863,78.0477464711912,199.472121930846,110.942153887601,217.383798086649,2.11815337041201,0.000702482610086795
"148_88_206_297","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",374.918072792745,0.162769910888319,200.003812226082,157.93381008588,74.1105992504476,168.041579116844,96.4041034256009,189.086158556188,1.98278962170219,0.000813834041844791
"84_647_192_279","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",378.809028827325,0.144765849141179,222.870043331383,180.057126461443,84.3038929006258,186.651097982544,126.49351747021,223.51057222335,1.69481481372071,0.000649552748217169
"390_793_219_262","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",354.52442617805,0.15921425116211,226.674057209534,173.393008008956,74.5502112084259,194.89419916954,123.861346566305,224.14319648855,1.58168720591151,0.000702392912193453
"160_815_193_270","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",348.184818481848,0.1423859469151,226.559904583267,185.002560380147,67.9779865480065,203.030659944652,138.653145462706,234.776209234424,1.48304983548902,0.000628469310035259
"468_457_234_265","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",348.102691579686,0.152972428066395,221.275991972229,175.54684711193,66.0272245008005,203.077596473941,137.211990138531,221.177521258348,1.57386107593222,0.000691319590087267
"334_634_214_258","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",367.012429323142,0.1581099930451,227.728751057498,174.987531901727,64.3775881291457,168.446206668975,110.610303794514,203.211641106671,1.80606006291976,0.00069429087153418
"234_487_214_263","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",359.751112407407,0.150465661286143,229.521285455827,181.997566718973,82.5247508254125,204.100798652604,141.433678793506,219.478150734927,1.63912039172361,0.000655562994897487
"572_621_218_295","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",382.912960737655,0.156049388552983,214.521452145215,170.933520298067,84.2231033344874,176.76032793097,104.795223163745,206.508114111244,1.85422719289075,0.000727430226639291
"609_777_226_324","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",413.124999541696,0.136171760521604,243.64394488834,208.89420628997,87.38087323349,237.543532477092,138.19085227092,277.355384719003,1.4895149771844,0.000558896551211279
"378_308_212_233","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",337.215571602503,0.177166707587071,174.215541521045,145.158254925738,71.2634418537597,163.132813059838,109.918828273141,175.197484356264,1.92477405050392,0.00101693974050914
"600_274_229_295","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",386.357163617885,0.156835782707293,206.277227617165,171.688548239974,82.5247508254125,184.936313216131,112.320370133608,213.388733289627,1.8105790200905,0.000760315544856793
"361_424_199_300","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",414.244010703957,0.15174917576526,232.819512590847,187.350059135115,79.4824724672759,183.198047121902,113.861386138614,221.220607589028,1.87253807508529,0.00065178890753861
"509_318_171_323","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",430.310389782353,0.184988402987113,183.64342390671,147.899347952189,56.4925503914973,157.631791869165,102.522934435703,171.529871174429,2.50866153420456,0.0010073238619265
"489_582_217_299","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",409.573483529119,0.153942876558269,229.372937293729,183.532181034974,77.7155896984595,183.198047121902,120.473348174548,217.828032713599,1.8802606736463,0.000671146641685692
"105_424_193_277","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",391.447524836508,0.148132327127549,227.728751057498,193.132764387437,72.6072607260726,201.563451941947,132.023514448644,231.076137241124,1.69401968333943,0.000650477054125447
"223_582_205_283","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",411.053422675946,0.139264846105447,239.279617549275,206.297028013418,87.474312083819,214.527798839855,145.364459046503,249.524376284659,1.64734776135464,0.000582017171089668
"609_753_210_284","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",368.43421719086,0.14594287373294,229.378873062309,189.776151392575,87.5209941001724,226.12680326511,150.391516700521,239.734392486899,1.53684339309386,0.000636252466430488
"490_177_173_348","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",466.693390639021,0.198327634640364,177.337085444332,140.525867036593,54.6800050355805,140.50648816771,89.1241888870678,164.768790975137,2.83241375916537,0.00111836525419056
"80_755_204_278","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",402.102248348307,0.143143742036573,244.592087892554,195.312906754361,95.7948862950495,237.216602033962,138.96701829325,253.422584745444,1.586686714415,0.000585234556317511
"190_89_214_327","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",434.444920663591,0.162633082634609,218.202737175265,176.660165149651,76.5505841897241,170.91758912507,109.720463431546,197.365530782395,2.20121983277104,0.000745330167439552
"459_919_228_279","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",359.73597359736,0.135116330492208,240.974948292248,210.355590494752,92.5417484673924,231.311700926577,162.018979651928,265.681692343416,1.35401114929805,0.00056070695916632
"209_921_197_266","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",392.479182812782,0.142434533434127,238.504510044188,199.007438041998,71.2634418537597,212.973598357031,148.597336829739,242.955628453438,1.61543564687574,0.00059719849074442
"344_743_218_277","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",388.213376145113,0.141285584209161,240.946696349095,201.428310490655,80.8749224742102,221.275991972229,146.901764148225,255.908620780047,1.51699999383289,0.000586376930457926
"323_1087_180_264","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",411.635970415592,0.171351148465375,201.867189421484,156.982653386472,77.5753087362585,150.89764342778,84.4168683988691,185.707726352599,2.21657966795645,0.000848831100073456
"573_638_218_322","x30","097_CV_1_15v_x30_BSE","097CV","NKBS",435.734188993759,0.137653555627967,215.167850706892,187.459036396372,90.3380573806666,219.323009589695,133.296158592438,242.804273425118,1.79459027984588,0.000639749642782289
"389_783_215_404","x30","097_CV_1_15v_x30_BSE","097CV","NKBS",484.274936991062,0.13181883614761,227.872194723639,192.129103337662,91.71414674317,179.86798679868,89.8544778221913,235.158647225394,2.05935415390826,0.000578477055120649
"256_272_211_332","x30","097_CV_1_15v_x30_BSE","097CV","NKBS",452.039808484044,0.145768986449861,216.398238604782,180.140285000193,92.4239733659435,185.414233120827,123.012026812131,229.426353682371,1.97030463688522,0.000673614477593257
"81_420_215_347","x30","097_CV_1_15v_x30_BSE","097CV","NKBS",444.482905784977,0.140312185051619,219.695164285385,189.883736286452,99.064891219826,211.221122112211,123.938268849013,248.45260639051,1.78900480152884,0.000638667607946769
"701_475_251_233","x30","097_CV_1_15v_x30_BSE","097CV","NKBS",377.310871530519,0.158777302851962,195.8419846025,161.286220393576,91.3571652519235,208.162937211137,132.692148468479,208.920275703061,1.80600408582072,0.000810741900794317
"371_114_224_317","x30","097_CV_1_15v_x30_BSE","097CV","NKBS",399.87485652536,0.156835114635329,205.920494914937,166.011849610933,94.4205907651483,196.930446940971,127.073421176095,216.681182102711,1.84545262604213,0.000761629456553682
"233_592_241_381","x30","097_CV_1_15v_x30_BSE","097CV","NKBS",468.40566935102,0.131332250757878,235.627154581117,206.692637609737,94.1895920318834,219.571182805824,128.723448833376,249.835201485707,1.87485857303346,0.00055737315587141
"83_78_222_332","x30","097_CV_1_15v_x30_BSE","097CV","NKBS",382.275961212257,0.135352170120021,221.275991972229,188.126049307829,100.673591040724,212.871287128713,143.801253656992,237.7669627185,1.60777576851518,0.000611689360936221
"90_909_313_210","x30","097_CV_1_15v_x30_BSE","097CV","NKBS",370.828466241654,0.156508035107621,204.760146083699,161.631957597173,62.8364117645537,189.014139449193,125.770290510173,208.991949821618,1.77436722590592,0.000764348131709408
"23_276_170_256","x30","097_CV_1_15v_x30_BSE","097CV","NKBS",488.543608682755,0.15065089035399,248.45260639051,198.129782439652,89.1700071690185,214.521452145215,141.048090074971,248.079685969414,1.96930114117844,0.000606356651043546
"269_171_260_344","x30","097_CV_2_15v_x30_BSE","097CV","NKBS",428.693688801201,0.128757362857651,251.215607049308,218.184017235527,82.8704919438265,250.178295841286,155.824864944248,276.721406258332,1.54918874762076,0.000512537275728968
"126_369_224_362","x30","097_CV_2_15v_x30_BSE","097CV","NKBS",439.390328570771,0.138461952534187,236.267674311491,194.201358018809,98.8585201369648,254.84233022245,150.20127948612,256.943993669777,1.71006265721655,0.000586038496115392
"290_583_193_328","x30","097_CV_2_15v_x30_BSE","097CV","NKBS",414.40174534384,0.131749451557888,228.015548149964,197.061763869662,93.1283898318314,212.147309306775,134.019409268957,239.086076254453,1.73327427441991,0.000577809068841382
"109_575_181_209","x30","097_CV_2_15v_x30_BSE","097CV","NKBS",373.134385257644,0.108426792227299,330.350507340651,264.64963571776,125.867682016666,222.301176489095,122.790463183404,291.196854848569,1.28138192100902,0.000328217423064198
"577_615_190_180","x30","097_CV_2_15v_x30_BSE","097CV","NKBS",337.800507985922,0.143830476184254,206.692637609737,166.699339999007,81.0094898259642,198.026677548401,124.157784197866,206.692637609737,1.63431320966417,0.000695866470366617
"431_924_303_359","x30","097_CV_2_15v_x30_BSE","097CV","NKBS",421.697078964269,0.127790668986794,242.074202256003,213.337683352703,106.291636403881,224.404241156706,132.835721435631,248.830439653941,1.69471660923294,0.000527898750861731
"183_672_208_320","x30","097_CV_3_15v_x30_BSE","097CV","NKBS",406.275855009219,0.162130919258514,206.593806231805,161.74984494842,74.7143988295166,189.776151392575,105.726524618095,211.227567970952,1.92340355433666,0.000784781122995516
"39_501_192_312","x30","097_CV_3_15v_x30_BSE","097CV","NKBS",412.57095602648,0.160488993393012,206.508114111244,163.441326922962,75.9255252166821,178.980156606683,112.211221122112,198.575951684471,2.07764813677961,0.000777155871495479
