"boxID","magnification","imageName","specimenNR","formation","zh","oh","ow.m","ow.b","mpw.b","cw.m","cw.b","cw.d","zh.zw","oh.ow"
"115_390_406_646","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",903.779878037461,0.11127937701763,427.580651122558,336.520397692551,180.676114761333,412.491746204264,221.865898468277,451.47320637324,2.00184610133938,0.000260253537491653
"404_79_401_687","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",931.203485718865,0.110853778043343,435.94973739433,336.750934080826,175.414947404862,341.982516715149,165.486130409817,402.941103863854,2.31101636638564,0.000254281098334675
"374_739_416_638","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",888.181296422303,0.10431472653212,450.688433933794,365.525519553697,171.744050577659,412.623754127062,241.606926013309,448.2863929771,1.98128096310002,0.000231456409079813
"227_1414_384_635","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",842.523581034062,0.111903817123478,397.854066824532,310.445996720217,198.575951684471,287.360969756898,124.857639854963,358.545582459735,2.3498367355528,0.000281268501329236
"549_1085_428_698","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",982.348653546864,0.106006419630573,454.469945673941,366.656120905996,191.994412685062,443.240589837476,253.680335459772,455.493372913165,2.156669475264,0.000233252871041614
"957_768_409_562","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",731.626299797746,0.103871455829946,448.847917869773,355.249523831932,179.989059079481,427.421409133078,280.547465839649,432.343234323432,1.69223487663143,0.000231417929535951
"809_1441_379_582","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",801.294033426482,0.111910925103936,403.562353777024,310.976213357216,162.798626878573,323.974927117953,162.505650219276,364.72006774423,2.19701108958011,0.000277307642936806
"716_399_387_675","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",877.963779931479,0.107166881091401,417.651517193024,345.279039084028,183.287209057967,442.244224422442,267.738956098811,445.914160348475,1.96890760151094,0.000256594018409545
"222_1720_413_631","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",742.830905410396,0.111429210746282,386.187974617202,314.853041904116,156.548399018237,415.376396518605,245.78597202587,411.053422675946,1.80713956977803,0.000288536200167116
"323_2044_429_605","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",891.732135671075,0.111749131587407,407.540649770485,321.210459356601,175.026430986769,369.614862611315,220.159473005385,383.907264822833,2.32278004971486,0.0002742036448397
"811_1728_422_636","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",953.861041283639,0.109038589471615,434.053001968289,338.030171340819,158.664889492559,359.406546714767,184.235584811172,403.464502891125,2.36417586788555,0.000251210310669805
"841_2036_478_607","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",1369.54252328584,0.136069515586927,458.668702106312,351.624571427322,162.128188008791,450.64311690402,290.447794174149,485.117643435284,2.82311423181322,0.000296661871547076
"1024_88_386_668","x30","032i_CV_2_15v_x30.BSE","032iCV","NKBS",872.057177964548,0.113203655727419,413.859280659553,328.233543188996,180.480080025821,351.798772365146,200.235132833235,388.893167935404,2.24240806953286,0.000273531755883329
"534_900_412_684","x30","033_CC_1_15v_x30_BSE","033CC","NKBS",873.500164783928,0.100816665870996,447.343879256324,376.295519834699,189.948257973949,434.147094721517,257.473339088036,476.074752184425,1.83479623898548,0.000225367263409519
"822_500_478_684","x30","033_CC_1_15v_x30_BSE","033CC","NKBS",904.29645152291,0.102549666958158,432.497516119745,363.130050902069,206.297028013418,455.520274158074,240.19964320698,487.078288552655,1.85657310698453,0.000237110418293744
"171_564_419_722","x30","033_CC_1_15v_x30_BSE","033CC","NKBS",864.700639795195,0.108145000921926,407.754406559362,344.010926454479,176.567656765677,427.548807469479,266.413507581059,445.544554455446,1.94077254709588,0.000265220925101594
"823_1227_450_687","x30","033_CC_1_15v_x30_BSE","033CC","NKBS",862.296093853584,0.0994110266269955,462.367285892479,381.887547140976,219.043478627658,452.653829707598,270.948854808895,487.343768211561,1.76937954294155,0.000215004455678798
"410_233_403_710","x30","033_CC_1_15v_x30_BSE","033CC","NKBS",891.090636840152,0.109331638507683,419.862430004378,340.802025438008,173.698975141132,366.741517997637,193.63264405888,399.087556286597,2.23281989829879,0.000260398717995661
"1140_1572_524_658","x30","033_CC_1_15v_x30_BSE","033CC","NKBS",973.547014416827,0.118623706254187,442.865678327535,313.791797333458,163.890548091553,317.814242394004,184.538330811145,390.392215845011,2.49376646076195,0.000267854819326178
"838_1946_417_640","x30","033_CC_1_15v_x30_BSE","033CC","NKBS",829.177954567478,0.112802295832756,384.715014196708,328.648084328162,168.324920533003,478.891989611611,282.351865972261,458.820066655279,1.80719636046445,0.000293210016947971
"217_1261_444_685","x30","033_CC_1_15v_x30_BSE","033CC","NKBS",863.969735451606,0.103678187322917,429.987535874365,369.666429754346,189.962593150603,475.115722464114,296.11612346319,467.442556175237,1.84829071302553,0.000241119052700192
"308_1934_465_582","x30","033_CC_1_15v_x30_BSE","033CC","NKBS",696.699982646229,0.0946233986810525,434.899103878979,378.147114385488,219.043478627658,419.21337193945,236.670714380294,440.133379262621,1.58292921071664,0.00021757552001621
"1021_184_427_613","x30","033_CC_1_15v_x30_BSE","033CC","NKBS",760.871029909527,0.101938680801611,424.27215566467,360.858303134071,204.567223990914,424.660276534938,254.195052821302,436.368034471054,1.74364520268269,0.000240267195102427
