"corr_b.t1_gmax.t1","ang_b.t1_gmax.t1","form"
0.172477956356407,80.0680759620765,"NKLS to NKBS"
0.051707536731052,87.0360546060531,"NKBS to Tewkesbury"
-0.328522405391754,109.179116032881,"Tewkesbury to Upper Kai-Iwi"
-0.1534070894868,98.8244243418149,"Upper Kai-Iwi to Tainui"
0.143994599819249,81.7209369680426,"Tainui to SHCSBSB"
0.0135028434142928,89.2263205493065,"SHCSBSB to modern"
