"corr_b.t1_gmax.t1.3","ang_b.t1_gmax.t1.3","form"
0.0937042506031511,84.6232538461932,"SHCSBSB"
0.0961699967746288,84.4813359554426,"NKBS"
-0.240325201844003,103.905734826508,"Tewkesbury"
-0.22796874691968,103.177512825185,"NKLS"
0.166141131565709,80.4364684692783,"Tainui"
0.00317938203621376,89.817834520962,"Upper Kai-Iwi"
