"boxID","magnification","imageName","specimenNR","formation","zh","oh","ow.m","ow.b","o.side","mpw.b","cw.m","cw.b","cw.d","c.side","zh.zw","oh.ow"
"177_646_379_534","x30","138_CV_2_15v_x30_BSE","138CV","NKBS",684.046644449893,0.11676855616104,385.902299977364,295.798695904379,275.402111408549,125.607803524654,316.319890544443,169.590084827405,372.513559327326,294.458579669917,1.83629998780481,0.000302585800001423
"365_1304_399_566","x30","138_CV_2_15v_x30_BSE","138CV","NKBS",731.944453615989,0.11698778320442,376.733070810156,305.008352490086,305.317116930413,173.463663709807,362.25914415676,224.628618164827,379.398022705045,296.111524768105,1.92922579932638,0.000310532290018608
"510_418_469_602","x30","139_CC_1_15v_x30_BSE","139CC","NKBS",750.395191187725,0.103931001051167,406.49697576472,353.139169036046,300.760902163684,223.315558054058,460.443353732377,275.715860238262,451.801801603688,317.916118713809,1.6608946412435,0.000255674721455548
"187_726_447_593","x30","139_CC_1_15v_x30_BSE","139CC","NKBS",744.690786385747,0.0998972360468426,448.872184182406,376.675241990688,299.296265521221,183.769417755154,404.452045557464,239.342200342786,457.286302617304,310.921220022485,1.62850009310025,0.000222551629544164
"387_1103_382_659","x30","139_CC_1_15v_x30_BSE","139CC","NKBS",829.177954567478,0.11142759527223,419.154907415354,333.741540071475,320.173790427142,209.804708390809,359.872199961293,209.200316722647,394.475735204362,355.78282816098,2.10197454638855,0.000265838699013042
"483_1449_388_683","x30","139_CC_1_15v_x30_BSE","139CC","NKBS",794.326089825744,0.11938093367996,393.528895317282,299.230934121116,302.552682522342,198.136654191408,289.461710384076,155.33479339259,331.847323219518,308.022346025338,2.39364923037302,0.000303360020320005
"734_817_430_560","x30","139_CC_1_15v_x30_BSE","139CC","NKBS",741.151919811712,0.108825525116987,404.627057268621,334.377347504317,302.117014437047,183.532181034974,381.990925224959,251.351063931893,392.7704732872,295.491053523679,1.88698481738919,0.000268952664341329
"949_1200_409_554","x30","139_CC_1_15v_x30_BSE","139CC","NKBS",689.65250805037,0.10076828779468,445.953851848874,354.340038122923,272.82264207955,193.146863213195,370.788076783409,211.800463735785,421.338543760751,277.084734022071,1.63681324261181,0.000225961245489654
"1040_445_574_435","x30","139_CC_1_15v_x30_BSE","139CC","NKBS",544.376908750081,0.107528456325757,416.237566192391,331.009282095374,295.709874548923,173.698975141132,510.466752252552,384.615908277448,460.6887177874,172.770463691854,1.18165886797623,0.000258334338511042
"349_1641_480_544","x30","139_CC_2_15v_x30_BSE","139CC","NKBS",717.186092332142,0.104017451839064,428.026213514811,356.954761932442,300.384445611209,191.568452067089,348.657649013501,219.868620905007,400.504262310389,297.709398854228,1.79070776474365,0.000243016545610388
"831_1289_529_561","x30","139_CC_2_15v_x30_BSE","139CC","NKBS",728.498796699249,0.10049379575302,439.675313092565,359.921380143696,277.56784189864,212.864891044186,449.487503477868,252.043462613396,459.969993437886,336.892402072678,1.58379634996261,0.000228563653133427
"824_1720_558_716","x30","139_CC_2_15v_x30_BSE","139CC","NKBS",759.185312821723,0.103515817113026,429.578873149357,350.849298581472,270.688399282214,218.202737175265,391.982797538627,222.89447815695,414.115807070213,350.432873423612,1.83326813384113,0.000240970456377717
"772_2014_398_598","x30","140_CV_1_15v_x30_BSE","140CV","NKBS",720.963497671769,0.11489047635994,394.993116841642,312.19534703817,293.573861847104,162.530783197937,376.545094674997,234.561539415488,386.646023559735,304.621545208304,1.8646603191055,0.000290867034034927
"686_438_460_598","x30","140_CV_1_15v_x30_BSE","140CV","NKBS",762.170832272181,0.105314132474395,420.235184457555,358.158043542315,315.953237374022,184.530952671854,438.673953572765,244.580954635629,476.109069649426,323.799565516836,1.60083241605414,0.000250607603478837
"881_855_452_616","x30","140_CV_1_15v_x30_BSE","140CV","NKBS",743.713830395268,0.0936875552058952,483.678539059136,404.303899553322,285.735238932115,239.325133931188,485.328091414282,278.897415685154,503.627551476003,325.754934829356,1.47671394905945,0.000193697978388991
"361_1066_361_628","x30","140_CV_1_15v_x30_BSE","140CV","NKBS",803.826867904611,0.11247507208772,429.426713324113,331.748840025099,326.759380797284,174.925275373241,320.96451924526,175.794860441235,371.345796611669,305.929849579111,2.16463165932966,0.000261919132177574
"384_731_359_605","x30","140_CV_1_15v_x30_BSE","140CV","NKBS",765.964581087715,0.110358180936679,417.521098904436,333.741540071475,308.188874328665,178.40871087289,294.913621148714,160.202044875805,372.940944519062,293.598308669771,2.0538495232147,0.000264317614669669
"220_1903_313_636","x30","140_CV_1_15v_x30_BSE","140CV","NKBS",855.161302245116,0.135221701154999,355.337662242821,267.489662283196,324.994310636586,138.387761536188,268.145468317881,173.698975141132,307.79890689542,359.28806393048,2.77831169340595,0.000380544241501187
"646_1317_418_589","x30","140_CV_1_15v_x30_BSE","140CV","NKBS",728.506272430499,0.102908700188361,465.056787823167,375.197595593862,330.122053080224,205.503524099628,496.458391229451,345.657383995528,476.314922516945,282.133756968493,1.52946346627337,0.00022128200874146
"1427_896_414_444","x30","140_CV_1_15v_x30_BSE","140CV","NKBS",547.596264902574,0.1064119524239,350.837656447203,301.402538625047,226.983338338309,175.026430986769,359.243614980727,228.039431626321,379.268809721492,222.419451036223,1.4438209809678,0.00030330824091545
"661_958_441_752","x30","140_CV_2_15v_x30_BSE","140CV","NKBS",785.098848793369,0.118573662283442,355.647888816045,290.808520462208,274.024465891284,154.182292102945,350.223957115243,196.930446940971,364.387673841454,363.251099777038,2.15457026994543,0.000333401844948875
"239_742_347_615","x30","140_CV_2_15v_x30_BSE","140CV","NKBS",746.86147801011,0.113905226851506,399.544447535883,319.203512132186,308.038623907662,161.926515052518,391.367518676818,232.228116170909,398.725763974626,314.621248704674,1.87312068968194,0.000285087748194214
"759_1333_503_652","x30","140_CV_2_15v_x30_BSE","140CV","NKBS",692.853180194337,0.0982793785506939,436.40547435053,375.404381008762,275.485547104463,208.398267827034,435.124453190831,232.720075810298,462.576310708706,310.410924451828,1.4978137966746,0.000225201983767403
"287_1253_333_545","x30","140_CV_2_15v_x30_BSE","140CV","NKBS",754.262612906622,0.16598377111279,277.718409061537,200.649480787332,307.899177795424,96.0645516688309,203.13792750461,106.240386817293,224.477036652076,293.637380124532,3.36008807028078,0.00059766931430178
"53_783_385_632","x30","142_CC_1_15v_x30_BSE","142CC","NKBS",821.517048699148,0.108221843689669,416.119792733804,345.085765638468,332.588939737247,168.284472395801,364.084894271198,207.120361963472,417.03493185547,356.700671529385,1.96989984758365,0.000260073771013579
"512_1498_429_548","x30","142_CC_1_15v_x30_BSE","142CC","NKBS",676.768866482174,0.104706095778558,433.528845721414,344.97922175485,286.465352131413,159.64866828314,301.126857935555,176.660165149651,367.097743527597,265.933713046338,1.84356585790699,0.000241520481997735
"717_1247_356_607","x30","142_CC_1_15v_x30_BSE","142CC","NKBS",733.343804602738,0.120509278944628,323.701645814897,267.372566661204,228.137725057713,156.843822801379,347.303876728087,182.595065262351,358.085808580858,382.623688170623,2.04795550962792,0.000372285036244577
"186_1862_395_591","x30","142_CC_1_15v_x30_BSE","142CC","NKBS",777.255750547455,0.112638595711878,397.206751028832,326.436676271393,309.607499300928,158.226647199579,357.960313213366,211.227567970952,390.681577365324,344.658877768974,1.98948656803606,0.000283576740375447
"889_721_390_585","x30","146_CV_1_15v_x30_BSE","146CV","NKBS",717.660541049924,0.11172382149252,380.132981694227,325.822982709333,282.369484760398,158.011378607611,391.677016996172,226.12680326511,411.152778941186,313.284192439348,1.74548386343895,0.000293907203196561
"1137_997_487_603","x30","146_CV_1_15v_x30_BSE","146CV","NKBS",774.6518596117,0.100571902300887,472.915529014459,374.645609827473,324.892375899883,178.614641950295,424.660276534938,248.978131373178,473.401829440203,350.11393991826,1.63635163921467,0.000212663564908675
"206_1343_477_598","x30","146_CV_1_15v_x30_BSE","146CV","NKBS",763.685957980321,0.0987022754391174,486.160570754756,395.258443028185,342.827897135469,206.31682650941,470.760006033336,312.509190140329,504.057213711105,308.589389875378,1.51507792609039,0.000203024024111795
"551_998_415_638","x30","146_CV_1_15v_x30_BSE","146CV","NKBS",851.645033214852,0.113162025793711,419.778109207778,321.989439893778,319.515152165627,168.316831683168,326.836833748823,177.498241709899,398.797465881322,389.773436126481,2.13553271040166,0.000269575814725726
"1146_968_363_657","x30","146_CV_2_15v_x30_BSE","146CV","NKBS",777.676045959172,0.108365526160279,393.860893881941,317.458469674688,255.876545309441,162.924027025709,294.978247610211,147.170297963718,362.473310833149,384.335252179696,2.14547119116626,0.000275136546541128
"530_967_381_689","x30","146_CV_2_15v_x30_BSE","146CV","NKBS",912.721769694996,0.109711027783564,434.698695306888,350.247281795233,339.328586407418,167.652217916023,399.121670707849,220.332564098673,447.562962629815,428.546839113245,2.03931479122395,0.000252384074228956
"714_240_394_594","x30","146_CV_2_15v_x30_BSE","146CV","NKBS",807.868278994001,0.117848677114596,375.201224390323,304.785076504137,317.065700642761,157.467596542374,392.864056500409,220.363458915503,396.056792806304,372.237168973695,2.03977887431184,0.000314094596322527
"981_55_364_506","x30","146_CV_2_15v_x30_BSE","146CV","NKBS",615.261542409117,0.116045270977773,349.184431546066,276.450663282974,233.241113687287,154.182292102945,377.282002510677,222.325673836294,364.53336690387,281.579619678265,1.68780583142439,0.000332332316374946
"59_981_386_637","x30","147_CC_1_15v_x30_BSE","147CC","NKBS",799.831425779601,0.117283983599054,417.149183084487,309.536826001689,315.61807887935,141.654917042944,297.80792807699,174.215541521045,361.269327234135,331.772483006455,2.21394778212444,0.000281155970945051
"139_1599_422_592","x30","147_CC_1_15v_x30_BSE","147CC","NKBS",774.520028957443,0.112071652020221,427.316276912208,330.959919474119,323.421377612281,137.053133946179,330.729463159454,203.298722723062,384.180247301366,307.798167345129,2.01603292828816,0.000262268624144281
"199_268_459_634","x30","147_CC_1_15v_x30_BSE","147CC","NKBS",807.394563195267,0.111444966938852,417.442828373428,333.451764733642,325.409146699562,194.110195190226,336.779234687029,212.538435501881,393.570410453606,329.20153777887,2.05146154728632,0.000266970610977075
"401_984_480_628","x30","147_CC_2_15v_x30_BSE","147CC","NKBS",667.403523768367,0.096069418262551,458.74884250055,402.484685627284,302.310075540783,167.06647468083,511.68155476284,330.296924176813,518.414513718579,275.67975575966,1.28739359355719,0.00020941615403081
"754_603_465_573","x30","147_CC_2_15v_x30_BSE","147CC","NKBS",652.09711077114,0.0918929702262108,483.768608503067,412.623754127062,293.3317261918,181.518151815182,458.59448555052,270.083169142769,490.817998908544,260.650310856662,1.32859249705846,0.000189952321442594
"1149_1001_421_639","x30","151_CC_1_15v_x30_BSE","151CC","NKBS",888.317716969651,0.101555369060877,503.17317010746,385.404509368796,339.903985081951,222.16026432073,446.813984283038,228.045402104575,494.292600684824,413.165588834441,1.7971495339783,0.000201829857182544
"754_1538_351_601","x30","151_CC_1_15v_x30_BSE","151CC","NKBS",846.116379658529,0.113147358476678,434.604721976258,315.613202896602,294.296641782012,177.866050583091,347.750499457111,193.527143255172,384.828246851744,419.373512878238,2.19868574248526,0.000260345442088545
"1259_1402_390_547","x30","151_CC_1_15v_x30_BSE","151CC","NKBS",745.063667361713,0.104457627869353,452.530490377285,344.030714824966,272.246712923554,185.443603346438,391.97932409966,211.35644386334,427.070867750683,343.88784371752,1.7445902392871,0.000230830032650981
"381_964_432_594","x30","151_CC_2_15v_x30_BSE","151CC","NKBS",809.565306286694,0.110143758475746,458.288586575569,339.404887978414,322.374727813835,183.309492765661,401.017261300089,223.821024859765,438.956301469854,351.447744044617,1.84429589819271,0.000240337118798363
"230_1667_485_595","x30","151_CC_2_15v_x30_BSE","151CC","NKBS",739.22972522263,0.0988473641837117,475.422249692668,375.484162464103,317.041280232399,184.494057549488,514.642527622502,300.497722742263,495.481109984079,317.319544362529,1.49194330586363,0.000207914888812231
"564_1328_449_611","x30","151_CC_2_15v_x30_BSE","151CC","NKBS",745.357819171529,0.105075803223663,459.042570911654,349.850550746483,297.21684549451,174.917491749175,409.254231658435,235.996675462222,436.891900815126,331.438612807526,1.7060463189656,0.000228902088568787
"607_630_473_540","x30","151_CC_2_15v_x30_BSE","151CC","NKBS",755.804400851217,0.103839153475254,459.030706740687,351.980623519197,298.637338557571,191.37646047431,368.884783958362,190.48508878903,418.979464894119,333.252269091635,1.80391752861257,0.000226213959001906
"671_1034_390_606","x30","154_CV_1_15v_x30_BSE","154CV","NKBS",778.940815268561,0.105690577626534,448.665878690512,345.279039084028,298.726238493982,178.835563051371,340.790040067053,201.867189421484,402.34596721807,323.167683271162,1.93599757108135,0.000235566337103692
"328_663_418_545","x30","154_CV_1_15v_x30_BSE","154CV","NKBS",757.830086856575,0.114341612832351,415.871050346879,318.498947881378,320.736325952608,140.302848442244,416.106704736294,275.597319502503,404.949957098042,310.434244001543,1.87141663697744,0.000274944872303515
"213_1060_393_473","x30","154_CV_3_15v_x30_BSE","154CV","NKBS",634.522245212687,0.102081637692129,460.54092377064,364.746198235743,315.610876387765,193.182105775885,362.022286215285,243.174086069817,419.301053440782,193.055572728746,1.51328559755765,0.000221655953734458
"308_1770_504_547","x30","154_CV_3_15v_x30_BSE","154CV","NKBS",764.241998535678,0.114656000584655,435.309027467774,317.351231057409,318.741874883583,149.219085724466,433.795710976936,260.773066742794,416.972896649943,311.976040100287,1.83283375172769,0.000263389898554639
"556_983_378_681","x30","155_CV_1_15v_x30_BSE","155CV","NKBS",933.656599993914,0.117898998420336,399.830590752653,316.870356550599,337.506709303685,175.111978557621,302.201040998507,153.500829852245,371.653651140436,414.348181278762,2.51216851261638,0.000294872381321298
"52_1004_404_584","x30","155_CV_1_15v_x30_BSE","155CV","NKBS",731.335933481323,0.10426860249147,429.004821869156,352.042508862595,297.061020895133,172.258575422622,393.158524871838,242.579870166987,443.599838475547,325.088544822579,1.64863886333817,0.00024304762365415
"329_1292_477_566","x30","155_CV_1_15v_x30_BSE","155CV","NKBS",723.798192886641,0.102760203783615,447.645091251633,360.000810861251,305.521133080987,193.96986102267,436.866969043439,272.25222407446,470.979760359948,301.385713003482,1.53679256266442,0.000229557311789778
"194_593_456_569","x30","155_CV_1_15v_x30_BSE","155CV","NKBS",707.572594712916,0.113914993588312,409.204326054369,332.343398192808,338.771754444691,185.876275119851,436.623809662081,297.80792807699,446.646357982342,287.215323335951,1.58418977803663,0.000278381694266781
"776_1349_366_658","x30","155_CV_2_15v_x30_BSE","155CV","NKBS",851.083705607948,0.135595625092199,358.644299913598,269.255155833282,340.373063971622,128.161635900644,277.011545448756,160.507709432694,316.668343484417,359.922813569451,2.68761852303632,0.000378078294078187
"684_723_396_634","x30","155_CV_2_15v_x30_BSE","155CV","NKBS",787.752898896855,0.123000821787567,389.805862837714,299.039770034965,325.54646520382,148.935963294341,313.986988711217,167.481587752046,362.484579258331,328.87647763087,2.17320389327638,0.000315543796319901
"461_1058_374_672","x30","155_CV_2_15v_x30_BSE","155CV","NKBS",851.795297468943,0.123742905414886,379.95743786277,302.201040998507,345.385600380161,140.273732919824,332.810098111003,206.191403928151,356.317209268798,356.04106099597,2.39055334772328,0.000325675702286367
"163_491_370_694","x30","156_CV_1_15v_x30_BSE","156CV","NKBS",940.630246539143,0.11874281546286,422.64846451702,315.531228241516,342.512288103239,148.661460456174,284.001022021992,138.633504815896,353.324183785075,407.3991237569,2.66223001341828,0.000280949359649402
"929_1079_391_558","x30","156_CV_1_15v_x30_BSE","156CV","NKBS",643.820292681745,0.0963639888762677,477.000457140167,374.950755043727,270.89807062568,194.747438837385,341.620029684874,190.227599064972,419.223115234107,246.972279928253,1.53574616781858,0.000202020747430754
"746_629_465_586","x30","156_CV_1_15v_x30_BSE","156CV","NKBS",673.956564956611,0.0862372535656314,524.248881381312,446.426824786559,296.769317025547,204.946243372512,538.601323221696,335.487111071086,554.45790114182,281.900610798243,1.21552342128898,0.000164496781258569
"843_746_458_655","x30","156_CV_2_15v_x30_BSE","156CV","NKBS",831.14112201538,0.091069937236797,496.765452920474,417.573271107807,320.636568767015,209.674878732095,491.100863977981,318.071179680549,532.952209181155,391.254668992129,1.5595040375053,0.000183325826507054
"579_2019_436_668","x30","156_CV_2_15v_x30_BSE","156CV","NKBS",892.855174482747,0.113482427979925,456.257944786415,337.296312791641,359.324437771943,152.896493530013,331.260095020179,174.426423202382,395.613081655522,374.778393012461,2.25688991563782,0.000248724278177882
"499_1400_362_753","x30","156_CV_2_15v_x30_BSE","156CV","NKBS",980.19524174246,0.110727367640119,424.27215566467,335.357218899801,322.64555842035,165.757412592049,345.669200601351,155.33479339259,404.542926472979,490.679370964193,2.42296967169424,0.00026098193379354
"499_1465_432_512","x30","157_CV_1_10v_x30_BSE","157CV","NKBS",671.454963750475,0.118091020392163,383.736995667382,303.073819109187,303.942707182149,173.267326732673,395.024138190959,206.798005685202,397.744542466902,281.812718694838,1.68815632160773,0.000307739471892158
"1086_654_441_525","x30","157_CV_1_10v_x30_BSE","157CV","NKBS",632.734467670117,0.122214014446138,352.641460915235,278.266950471701,266.450841511032,132.763954359806,285.32111876635,129.356518793835,326.324043569285,262.392200509019,1.93897593554358,0.000346567343865204
"698_848_492_553","x30","157_CV_1_10v_x30_BSE","157CV","NKBS",701.979887692509,0.117713428543558,365.279597709219,294.312840602357,283.343180303828,156.548399018237,383.648283886799,218.202737175265,388.630502821392,317.558790738922,1.80629127820964,0.000322255689290547
"427_1159_363_508","x30","157_CV_1_10v_x30_BSE","157CV","NKBS",653.334070222125,0.120675095931317,373.291254088027,289.837756934823,281.461448751217,121.014601434318,324.508212627904,187.517131706172,344.97922175485,262.165068811146,1.89383600235031,0.000323273300967453
"495_56_470_542","x30","157_CV_1_10v_x30_BSE","157CV","NKBS",649.221979465292,0.122001463619243,316.229488216758,265.758550784706,250.847018648037,148.926821351399,336.196571214844,173.463663709807,347.727007299088,315.460815744117,1.86704502623485,0.000385800401813311
"682_569_446_507","x30","157_CV_2_10v_x30_BSE","157CV","NKBS",611.131657374833,0.115103130190439,375.11049394739,308.880742372406,296.466375482366,170.614614198849,422.216575449909,257.557933394508,419.690527372672,245.525368760353,1.45614832243323,0.000306851266620608
"477_942_392_496","x30","157_CV_2_10v_x30_BSE","157CV","NKBS",665.02469100429,0.125781979124892,355.766545927722,283.309834085888,302.474858116739,151.931724530959,394.731061564791,253.422584745444,390.22477631803,269.263294730619,1.70420929516351,0.000353552014838535
"242_856_420_592","x30","159_CV_1_15v_x30_BSE","159CV","NKBS",763.163409994142,0.0974303489766387,457.765412344638,383.747639702934,293.5474328143,181.885317227372,425.742574257426,254.559014592646,465.419674518097,338.771899160417,1.63973173412648,0.000212839035779502
"1025_1760_345_627","x30","159_CV_1_15v_x30_BSE","159CV","NKBS",774.069877881401,0.12349712714281,354.831526676267,291.650036170274,305.979645745213,152.137697315064,336.39495192574,208.555007379993,347.15095283129,314.866534577249,2.22977892345751,0.000348044403775552
"608_1194_376_677","x30","159_CV_1_15v_x30_BSE","159CV","NKBS",803.7387854565,0.109769308738501,413.18761246361,336.649841066006,307.068866213927,157.320539672806,375.023372070988,247.249572009434,385.284378512839,342.493961218838,2.08609232629377,0.000265664568412415
"56_1225_402_652","x30","159_CV_1_15v_x30_BSE","159CV","NKBS",781.06338789024,0.107675490857305,443.010149021269,349.157136432978,315.214549271233,174.395197562461,382.475360013334,237.6294920468,406.306014925582,332.060485558577,1.9223525106644,0.000243054230462191
"763_867_366_662","x30","159_CV_1_15v_x30_BSE","159CV","NKBS",860.244175573495,0.117008286565202,409.354024614131,310.169574702231,325.36925804003,172.952723973401,307.630771204559,176.945094874722,360.087786305141,377.834694987259,2.38898459845155,0.000285836414276121
"926_516_395_579","x30","159_CV_1_15v_x30_BSE","159CV","NKBS",636.441927920325,0.101076650198683,412.425726398111,346.786016017912,256.791244517924,190.449347145261,368.48964444848,202.13679513685,415.63198657244,261.748252146724,1.53126310890752,0.000245078431652237
"1164_1082_382_632","x30","159_CV_1_15v_x30_BSE","159CV","NKBS",770.600560671071,0.129011356579452,356.317209268798,265.348381846681,293.095640973744,110.413181243037,270.556619665607,170.574709014302,296.44239700179,323.490519772762,2.59949510753152,0.000362068834239574
"1322_627_492_442","x30","159_CV_1_15v_x30_BSE","159CV","NKBS",751.537398300394,0.0994289903194685,538.737811726235,390.395703404839,336.632228842551,193.231434565075,436.40547435053,282.158916986067,472.192347876395,303.080524308034,1.59159165047952,0.000184559145757518
"744_876_501_630","x30","159_CV_2_15v_x30_BSE","159CV","NKBS",788.388679603188,0.100017604204149,456.311655541685,372.005172928897,287.86818550784,187.698563654206,499.498708503806,308.739656639562,482.915089912029,360.445214079133,1.63256169888335,0.000219187046812159
"173_1026_360_633","x30","159_CV_2_15v_x30_BSE","159CV","NKBS",834.706250688014,0.127640904990645,356.680028676074,264.24289803813,270.366843500244,142.153838642124,249.180381554411,117.799130677061,316.151979932694,394.866962960563,2.64020567217614,0.000357858289583588
"1087_1302_386_603","x30","159_CV_2_15v_x30_BSE","159CV","NKBS",780.44955263606,0.113965817588557,406.104906507919,321.799102542149,312.450251844725,166.870770035737,352.139182938809,227.872194723639,363.879159590758,313.633774562128,2.14480420784143,0.000280631471726222
"593_472_455_649","x30","159_CV_2_15v_x30_BSE","159CV","NKBS",745.277441385786,0.105719895875853,421.338543760751,344.268086551569,289.96053748202,192.440656595554,449.439035987596,294.770469275698,439.253966265457,329.075375817945,1.69668915621217,0.000250914371451106
"474_497_416_679","x30","160_CV_1_15v_x30_BSE","160CV","NKBS",863.075742619674,0.115702793261484,428.108909758896,325.086696459928,335.590703880038,188.118811881188,406.346224665232,241.48855617065,414.40174534384,380.121456593117,2.08270296232357,0.000270264856965125
"244_872_405_594","x30","160_CV_1_15v_x30_BSE","160CV","NKBS",767.342701845966,0.114375819075838,386.19502563873,321.934465106715,316.69255626885,158.450216292512,447.194719471947,295.605312243032,422.558255522605,346.832757598961,1.81594535621353,0.00029616077754153
"770_828_437_583","x30","160_CV_1_15v_x30_BSE","160CV","NKBS",733.091264227115,0.100416418127502,462.897024281083,376.038538028174,310.594114014036,171.759905094248,455.553151300093,283.847570155043,469.300083966897,321.841119955013,1.56209489252686,0.000216930360015722
"1043_351_504_542","x30","160_CV_1_15v_x30_BSE","160CV","NKBS",607.014048046867,0.0898648436591651,506.237708750332,427.316276912208,290.541276224482,198.603375514416,541.578527110457,342.257113607539,540.702951270571,233.329191549159,1.12263868103637,0.000177515112181193
"515_1189_470_637","x30","160_CV_1_15v_x30_BSE","160CV","NKBS",847.929550266175,0.104974711448307,449.487503477868,368.932762729971,335.672954228356,179.31455719084,386.19855110122,221.128269457647,445.006397884935,374.807545832337,1.90543226860622,0.000233543114404904
"258_566_404_652","x30","160_CV_2_15v_x30_BSE","160CV","NKBS",926.520266576224,0.114843178791082,440.692934604606,335.584497205672,355.663859787777,151.860016338396,325.501062408122,199.04164292667,374.282017340976,400.509181640112,2.47546027767653,0.000260596823259988
"320_1610_391_631","x30","160_CV_2_15v_x30_BSE","160CV","NKBS",809.166622876407,0.124052949394876,394.668970355659,303.437483578653,348.350545850525,129.230152903568,339.970038782328,209.024520841814,367.971998696003,310.102698328022,2.19898966699609,0.000314321516796937
"961_297_527_661","x30","160_CV_2_15v_x30_BSE","160CV","NKBS",950.139739236898,0.118867104654225,424.336332363821,322.914146742594,369.373292973381,135.474427404447,297.144275666157,151.851050433364,362.604754004554,414.914336348751,2.62031793224907,0.000280124739713094
"1001_1208_389_641","x30","160_CV_2_15v_x30_BSE","160CV","NKBS",850.917315204515,0.120913918669629,406.801657276364,310.099333049356,349.424945318053,138.19085227092,328.8178951341,185.707726352599,365.130473556154,353.4733335397,2.33044726975836,0.00029723064423871
"858_621_412_699","x30","160_CV_2_15v_x30_BSE","160CV","NKBS",915.593282428751,0.120679395164741,428.947691897877,315.220393987632,350.770353937624,153.074487179958,277.001715198201,152.539883147018,344.046544701882,380.119738609889,2.66124830063943,0.000281338255093052
"142_1036_430_687","x30","161_CC_1_15v_x30_BSE","161CC","NKBS",775.621443881586,0.104693148135522,436.255695553869,349.83498349835,287.36634342555,143.649684441058,429.122231813394,260.856590968579,451.702343873864,381.052859816671,1.71710741465219,0.000239981160595746
"421_1405_364_668","x30","161_CC_1_15v_x30_BSE","161CC","NKBS",871.387132974746,0.110325058502241,417.338444830803,332.015497764499,302.009907878796,147.318245020895,371.107400577442,186.256779663663,421.008809778487,421.395065394619,2.06975985474799,0.000264353931128892
"757_1071_441_681","x30","161_CC_1_15v_x30_BSE","161CC","NKBS",919.013032304145,0.101078782156912,436.807750382418,370.111817808765,314.139071115018,139.241076631875,396.259564879304,200.003812226082,457.024216686836,465.346525819654,2.01086287936001,0.000231403362390935
"1040_772_463_678","x30","161_CC_1_15v_x30_BSE","161CC","NKBS",849.878239150377,0.10039495080527,455.0687205656,359.251194839467,292.184577260287,156.313400038089,433.720377423087,213.509927970583,475.868795423256,442.419515172134,1.78595076484152,0.000220614923127414
"435_740_399_662","x30","161_CC_1_15v_x30_BSE","161CC","NKBS",796.045145540043,0.108724293813286,406.530468417412,327.52346213811,282.258020798032,166.862610694362,380.916566370029,207.855299025616,416.972896649943,377.563393560617,1.90910524865202,0.000267444391650497
"970_84_509_608","x30","161_CC_1_15v_x30_BSE","161CC","NKBS",795.874091348437,0.0979614464864536,449.21177491895,372.937293729373,301.154678861036,209.577453707677,409.254231658435,237.635221579214,473.341428760588,370.143417573506,1.68139537972068,0.000218074084331669
"716_428_401_616","x30","161_CC_1_15v_x30_BSE","161CC","NKBS",864.560492675007,0.104275176783184,424.172662591914,339.937998630639,302.715008046758,173.549981613447,343.805059883971,169.477651174492,422.445467190676,428.765433805751,2.04656117729103,0.000245831912283098
"48_462_352_648","x30","161_CC_1_15v_x30_BSE","161CC","NKBS",892.806376082744,0.118372114714,381.427353385037,304.637624709156,318.029855680956,160.880510780282,290.363403923701,150.852522581324,342.125812156534,418.899581501475,2.60958496658023,0.000310339868558163
"610_1742_397_728","x30","161_CC_1_15v_x30_BSE","161CC","NKBS",885.277774492523,0.112155784957246,399.616002548658,328.797191194681,304.33334811656,184.471916934065,331.748840025099,166.208565607201,399.987201485714,434.522340067711,2.21326525249869,0.000280658893142273
"358_1570_461_623","x30","161_CC_2_15v_x30_BSE","161CC","NKBS",785.495881329673,0.0924993135172398,520.64994484034,421.425783100815,314.006741618738,192.129103337662,532.827015162117,333.349671200435,542.023320455948,369.072361822244,1.44919203968736,0.000177661237524197
"300_761_471_630","x30","161_CC_2_15v_x30_BSE","161CC","NKBS",796.13407919528,0.0912137805572754,528.094057794577,430.847942009159,334.37563019894,183.235203201205,564.395034674842,372.951896673707,552.866850420824,355.6796544852,1.44001051716031,0.000172722603504008
"855_758_523_591","x30","161_CC_2_15v_x30_BSE","161CC","NKBS",743.353093582457,0.091855983479995,510.424075100265,413.730957808763,298.822415002901,170.478898460582,535.083659385486,356.81742174578,521.663595011136,348.171698559144,1.424966397294,0.000179960131116369
"588_368_459_643","x30","161_CC_2_15v_x30_BSE","161CC","NKBS",805.566212918162,0.0953624830790301,488.448844884488,399.616002548658,311.813393034699,186.475948336853,513.371083952407,321.663683014292,508.293684704382,374.309641053733,1.58484403241538,0.000195235353871258
"458_1217_402_653","x30","162_CV_1_15v_x30_BSE","162CV","NKBS",795.817635396769,0.102452569697124,479.369387011614,373.232891992795,324.001192128024,188.14775991735,423.321202960786,264.875902352662,464.447437959788,336.121363102538,1.71347190306962,0.000213723638749259
"648_842_410_605","x30","162_CV_1_15v_x30_BSE","162CV","NKBS",775.305408329035,0.101784251519807,472.180814111179,383.438842710238,337.685710461484,196.542897189891,427.507407174439,247.79413284506,468.71948956172,299.972510480589,1.65409253422338,0.000215562023017397
