"dateImaged","Enterer","collectionType","boxNumber","possibleSpeicesID","surface","formation","specimenNR","pictureNumber","fileName","SignalName","Magnification","Comment","Vacc","Mag"
"03/02/2018","Mali",NA,NA,NA,NA,"NKBS","0000287_CV",1,"0000287_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"03/02/2018","Mali",NA,NA,NA,NA,"NKBS","0000287_CV",2,"0000287_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"03/01/2018","Mali",NA,NA,NA,NA,"NKBS","0000288_CV",1,"0000288_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"03/01/2018","Mali",NA,NA,NA,NA,"NKBS","0000288_CV",2,"0000288_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"03/01/2018","Mali",NA,NA,NA,NA,"NKBS","0000289_CC",1,"0000289_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"03/01/2018","Mali",NA,NA,NA,NA,"NKBS","0000289_CC",2,"0000289_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000028i_CV",1,"000028i_CV_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000028i_CV",2,"000028i_CV_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"03/01/2018","Mali",NA,NA,NA,NA,"NKBS","0000290_CV",1,"0000290_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"03/01/2018","Mali",NA,NA,NA,NA,"NKBS","0000290_CV",2,"0000290_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"11/29/2017","Mali",NA,NA,NA,NA,"NKBS","0000291_CV",1,"0000291_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"11/29/2017","Mali",NA,NA,NA,NA,"NKBS","0000291_CV",2,"0000291_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000293_CV",1,"0000293_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000293_CV",2,"0000293_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000294_CV",1,"0000294_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000294_CV",2,"0000294_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000294_CV",3,"0000294_CV_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000295_CC",1,"0000295_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000295_CC",2,"0000295_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000295_CC",3,"0000295_CC_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000297_CC",1,"0000297_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000297_CC",2,"0000297_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000298_CC",1,"0000298_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000298_CC",2,"0000298_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000299_CV",1,"0000299_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000299_CV",2,"0000299_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000029i_CV",1,"000029i_CV_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000029i_CV",2,"000029i_CV_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000300_CV",1,"0000300_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000300_CV",2,"0000300_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000304_CC",1,"0000304_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000304_CC",2,"0000304_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000306_CC",1,"0000306_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000306_CC",2,"0000306_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/12/2018","Mali",NA,NA,NA,NA,"NKBS","0000307_CV",1,"0000307_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/12/2018","Mali",NA,NA,NA,NA,"NKBS","0000307_CV",2,"0000307_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000309_CV",1,"0000309_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000309_CV",2,"0000309_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000030i_CV",1,"000030i_CV_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000030i_CV",2,"000030i_CV_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000310_CC",1,"0000310_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000310_CC",2,"0000310_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000311_OT",1,"0000311_OT_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000311_OT",2,"0000311_OT_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000312_OT",1,"0000312_OT_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000312_OT",2,"0000312_OT_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000312_OT",3,"0000312_OT_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000313_CV",1,"0000313_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000313_CV",2,"0000313_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000314_CV",1,"0000314_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000314_CV",2,"0000314_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000315_CV",1,"0000315_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000315_CV",2,"0000315_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000315_CV",3,"0000315_CV_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000316_CC",1,"0000316_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000316_CC",2,"0000316_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000316_CC",3,"0000316_CC_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000317_CV",1,"0000317_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000317_CV",2,"0000317_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/12/2018","Mali",NA,NA,NA,NA,"NKBS","0000319_CC",1,"0000319_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/12/2018","Mali",NA,NA,NA,NA,"NKBS","0000319_CC",2,"0000319_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000031i_CC",1,"000031i_CC_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000031i_CC",2,"000031i_CC_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000321_CC",1,"0000321_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000321_CC",2,"0000321_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000321_CC",3,"0000321_CC_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000322_CV",1,"0000322_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000322_CV",2,"0000322_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000323_CV",1,"0000323_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000323_CV",2,"0000323_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000324_CC",1,"0000324_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000324_CC",2,"0000324_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000324_CC",3,"0000324_CC_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000325_CC",1,"0000325_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000325_CC",2,"0000325_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000326_CV",1,"0000326_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000326_CV",2,"0000326_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000327_CC",1,"0000327_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000327_CC",2,"0000327_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000328_CV",1,"0000328_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/23/2018","Mali",NA,NA,NA,NA,"NKBS","0000328_CV",2,"0000328_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000329_CC",1,"0000329_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/06/2018","Mali",NA,NA,NA,NA,"NKBS","0000329_CC",2,"0000329_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000032i_CV",1,"000032i_CV_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000032i_CV",2,"000032i_CV_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000330_CV",1,"0000330_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/08/2018","Mali",NA,NA,NA,NA,"NKBS","0000330_CV",2,"0000330_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/22/2018","Mali",NA,NA,NA,NA,"NKBS","0000332_CV",1,"0000332_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/22/2018","Mali",NA,NA,NA,NA,"NKBS","0000332_CV",2,"0000332_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/22/2018","Mali",NA,NA,NA,NA,"NKBS","0000333_CV",1,"0000333_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/22/2018","Mali",NA,NA,NA,NA,"NKBS","0000333_CV",2,"0000333_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/21/2018","Mali",NA,NA,NA,NA,"NKBS","0000334_CV",1,"0000334_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/21/2018","Mali",NA,NA,NA,NA,"NKBS","0000334_CV",2,"0000334_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000335_CV",1,"0000335_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000335_CV",2,"0000335_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000336_CV",1,"0000336_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000336_CV",2,"0000336_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000337_OT",1,"0000337_OT_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000337_OT",2,"0000337_OT_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000338_CV",1,"0000338_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000338_CV",2,"0000338_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000339_OT",1,"0000339_OT_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000339_OT",2,"0000339_OT_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000033i_CV",1,"000033i_CV_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000033i_CV",2,"000033i_CV_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000341_CV",1,"0000341_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000341_CV",2,"0000341_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000342_CV",1,"0000342_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000342_CV",2,"0000342_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000343_CV",1,"0000343_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/24/2018","Mali",NA,NA,NA,NA,"NKBS","0000344_CV",1,"0000344_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/24/2018","Mali",NA,NA,NA,NA,"NKBS","0000344_CV",2,"0000344_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000345_CV",1,"0000345_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000345_CV",2,"0000345_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000346_CV",1,"0000346_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000349_CV",1,"0000349_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000349_CV",2,"0000349_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000034i_CV",1,"000034i_CV_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000034i_CV",2,"000034i_CV_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000350_OT",1,"0000350_OT_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000350_OT",2,"0000350_OT_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000351_CV",1,"0000351_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000351_CV",2,"0000351_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000352_CV",1,"0000352_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000352_CV",2,"0000352_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000353_OT",1,"0000353_OT_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/24/2018","Mali",NA,NA,NA,NA,"NKBS","0000354_CV",1,"0000354_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/24/2018","Mali",NA,NA,NA,NA,"NKBS","0000354_CV",2,"0000354_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000355_CV",1,"0000355_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000355_CV",2,"0000355_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/24/2018","Mali",NA,NA,NA,NA,"NKBS","0000356_OT",1,"0000356_OT_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/24/2018","Mali",NA,NA,NA,NA,"NKBS","0000356_OT",2,"0000356_OT_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000357_CC",1,"0000357_CC_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000357_CC",2,"0000357_CC_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000357_CV",1,"0000357_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000357_CV",2,"0000357_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000359_CC",1,"0000359_CC_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/29/2018","Mali",NA,NA,NA,NA,"NKBS","0000359_CC",2,"0000359_CC_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000035i_CC",1,"000035i_CC_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000035i_CC",2,"000035i_CC_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000360_OT",1,"0000360_OT_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000360_OT",2,"0000360_OT_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000361_S",1,"0000361_S_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000361_S",2,"0000361_S_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000364_OT",1,"0000364_OT_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000364_OT",2,"0000364_OT_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000365_OT",1,"0000365_OT_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000365_OT",2,"0000365_OT_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000366_CV",1,"0000366_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000366_CV",2,"0000366_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000369_OT",1,"0000369_OT_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000036i_CV",1,"000036i_CV_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/01/2018","Mali",NA,NA,NA,NA,"NKBS","000036i_CV",2,"000036i_CV_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000370_CV",1,"0000370_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000370_CV",2,"0000370_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000371_CC",1,"0000371_CC_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000371_CC",2,"0000371_CC_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000372_CV",1,"0000372_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/25/2018","Mali",NA,NA,NA,NA,"NKBS","0000372_CV",2,"0000372_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000373_CC",1,"0000373_CC_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000373_CC",2,"0000373_CC_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000374_CV",1,"0000374_CV_1_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
"01/26/2018","Mali",NA,NA,NA,NA,"NKBS","0000374_CV",2,"0000374_CV_2_15v_x30_BSE","BSE",30,NA,"15.0kV","x30"
