"boxID","image","colony.id","zooid.id","formation","zh","oh","ow.m","ow.b","mpw.b","cw.m","cw.d","o.side","c.side","ln.zh","ln.mpw.b","ln.cw.m","ln.cw.d","ln.ow.m","ln.oh","ln.o.side","ln.c.side"
"983_564_329_636","162_CV_1_15v_x30_BSE","162CV","983_564_329_636_162_CV_1_15v_x30_BSE","NKBS",799.555611850981,0.0549906747894132,391.628348078732,310.375817624862,182.304029356118,344.220625301417,371.664641228839,308.630167113235,333.027699874806,6.6840560881426,5.20567578432635,5.8412828044151,5.91799194560276,5.97031329843142,-2.90059165740817,5.7321436898929,5.80822566932817
"648_842_410_605","162_CV_1_15v_x30_BSE","162CV","648_842_410_605_162_CV_1_15v_x30_BSE","NKBS",775.305408329035,0.0476200249541599,472.180814111179,383.438842710238,196.542897189891,427.507407174439,468.71948956172,337.685710461484,299.972510480589,6.65325702698935,5.28088071379384,6.05797161495054,6.15000448623125,6.15736199297288,-3.04450191389668,5.82211561219801,5.70369083872639
"1018_1166_369_644","162_CV_1_15v_x30_BSE","162CV","1018_1166_369_644_162_CV_1_15v_x30_BSE","NKBS",810.756821588005,0.0496989252404532,453.318080823507,362.713627976083,165.230883844343,388.25195287131,433.352938810812,333.296294205843,334.823300854995,6.69796815907495,5.10734379182455,5.96165449194869,6.07155249716763,6.11659404425371,-3.00177197105396,5.80903186675756,5.81360293253469
"1057_526_436_618","162_CV_2_15v_x30_BSE","162CV","1057_526_436_618_162_CV_2_15v_x30_BSE","NKBS",884.72547437361,0.0498789619510918,439.142365611649,373.302195965088,176.567656765677,469.215942310646,485.151321246457,370.806079857837,368.253760659902,6.78527739843854,5.17370412737473,6.15106309384627,6.18446084484482,6.08482365574577,-2.99815596931123,5.91567923015339,5.90877226753744
"453_566_386_673","162_CV_2_15v_x30_BSE","162CV","453_566_386_673_162_CV_2_15v_x30_BSE","NKBS",825.880801931495,0.0535721829308924,420.805021479606,343.23829015225,156.765676567657,372.9701495501,415.376396518605,367.308864718098,310.503411695109,6.71645045551865,5.05475218451336,5.92149838842558,6.02918508873617,6.04216959452627,-2.92672532078952,5.90620308735087,5.73819488905909
"860_1602_430_614","162_CV_2_15v_x30_BSE","162CV","860_1602_430_614_162_CV_2_15v_x30_BSE","NKBS",761.184115019079,0.0465048444260566,496.702411097334,403.504995790836,155.19448870695,473.738206537522,504.961280326588,362.632321810462,283.795887500935,6.63487526686357,5.04467909620977,6.16065486223458,6.22448175371525,6.20799107633413,-3.06819879060979,5.89338943337309,5.64825527378562
"362_1625_470_612","162_CV_2_15v_x30_BSE","162CV","362_1625_470_612_162_CV_2_15v_x30_BSE","NKBS",755.858441563972,0.0469574352446479,462.164058519744,396.71284910262,175.197484356264,405.151638807752,476.352080914826,358.891696561727,271.249222075495,6.6278541120382,5.16591381970208,6.00426141383932,6.16615724660095,6.13591993306796,-3.05851372069808,5.88302066208689,5.60303803692611
"747_250_359_627","162_CV_2_15v_x30_BSE","162CV","747_250_359_627_162_CV_2_15v_x30_BSE","NKBS",874.713547172263,0.0546669639489378,408.341660763329,328.565217941488,131.206279748411,332.867367022961,387.788778877888,349.596283802716,361.840332032937,6.77389645809856,4.8767707393006,5.80774411341069,5.96046080705698,6.01210422780888,-2.90649570175051,5.85677901386995,5.8912030427928
"211_295_369_606","162_CV_2_15v_x30_BSE","162CV","211_295_369_606_162_CV_2_15v_x30_BSE","NKBS",815.188198954465,0.052401927828876,424.451825969591,353.897884268981,178.835563051371,354.923605010108,412.660048902615,371.485718331931,290.376183676514,6.70341900554572,5.18646674145933,5.87190256916256,6.02262412786291,6.05079851514101,-2.9488118977045,5.91751042016699,5.67117726745424
"774_1989_431_587","162_CV_2_15v_x30_BSE","162CV","774_1989_431_587_162_CV_2_15v_x30_BSE","NKBS",740.429612941017,0.0444447994431724,493.46832194361,410.586126175242,187.894313382703,421.390243327651,490.551623963009,322.293451880793,297.043460429723,6.607230575768,5.2358796418992,6.04355934810645,6.19553052109828,6.20145866622278,-3.11350732177089,5.77546247176981,5.69387845951051
"243_906_385_621","162_CV_2_15v_x30_BSE","162CV","243_906_385_621_162_CV_2_15v_x30_BSE","NKBS",795.518180814687,0.0463180683254677,505.220057904384,405.943948039486,171.625095018463,392.909107134867,465.919643342067,353.484966546106,295.093381183641,6.67899370209203,5.14531241772797,5.97357830556497,6.14401318007619,6.22499409258682,-3.07222314940504,5.86784095698141,5.68729185263481
"1088_1267_382_710","162_CV_2_15v_x30_BSE","162CV","1088_1267_382_710_162_CV_2_15v_x30_BSE","NKBS",914.483279000069,0.0503962798444478,460.180107162998,370.60810663049,147.899347952189,340.226251372356,414.598829254162,374.460410513748,355.130832785812,6.81835918335547,4.99653196099973,5.82961084151253,6.02731137620165,6.13161795016327,-2.98783791923926,5.92548608445538,5.87248626463873
"545_1230_429_622","162_CV_2_15v_x30_BSE","162CV","545_1230_429_622_162_CV_2_15v_x30_BSE","NKBS",820.23825436935,0.0443534401754976,509.997107157375,429.198372441542,200.003812226082,443.921993571627,508.382071262897,354.713895781771,316.122035238654,6.70959485216459,5.29833642749678,6.09564885684291,6.23123327367163,6.23440505346184,-3.11556500445249,5.87131153716606,5.75612832649982
"1054_1364_402_515","163_CV_1_15v_x30_BSE","163CV","1054_1364_402_515_163_CV_1_15v_x30_BSE","NKBS",706.03154400028,0.0514349717745196,399.616002548658,327.535932967177,172.519208431487,367.368392159037,416.956570061842,285.180618816774,305.222440650468,6.55965991638221,5.15050858349812,5.90636513793979,6.03298206784221,5.99050409239063,-2.96743695315949,5.65312272976807,5.72104082439557
"471_1298_426_661","163_CV_1_15v_x30_BSE","163CV","471_1298_426_661_163_CV_1_15v_x30_BSE","NKBS",850.262637119232,0.0497441334536126,434.805173862143,355.678513795764,177.674578472793,371.525409421291,431.403760970977,314.779581474219,379.728899584726,6.74554528660453,5.17995366624802,5.91761725864602,6.06704445197681,6.07489805458321,-3.00086274286111,5.7518726525407,5.93945757596829
"733_572_504_647","163_CV_1_15v_x30_BSE","163CV","733_572_504_647_163_CV_1_15v_x30_BSE","NKBS",738.870484563632,0.0447713189199164,479.573840418524,401.953236291448,198.911633073322,494.435813235666,499.84748624298,302.643294045591,311.923288976948,6.6051226478941,5.29286067119499,6.2034173412944,6.2143030243778,6.17289787708386,-3.10618754725888,5.71255486463506,5.7427572889152
"870_1037_408_582","163_CV_1_15v_x30_BSE","163CV","870_1037_408_582_163_CV_1_15v_x30_BSE","NKBS",770.45036525212,0.0463631661467633,441.535563438801,379.024620567058,204.0073856175,361.491613222941,442.521217623923,297.985257254297,328.705167472888,6.6469752338041,5.31815619719622,5.89023884139316,6.09248841273104,6.09025856819019,-3.07124996804612,5.69704401298059,5.79516120148633
"1045_1700_474_620","163_CV_1_15v_x30_BSE","163CV","1045_1700_474_620_163_CV_1_15v_x30_BSE","NKBS",816.504918472372,0.0546887810051343,398.261096259778,315.3369927386,195.918443295787,372.40023831985,405.154999319012,323.193600351269,357.773700740291,6.70503293624096,5.2776984670008,5.91996918535934,6.00426970825801,5.9871078109501,-2.90609669104476,5.77825152555755,5.87990066569091
"325_841_494_651","163_CV_1_15v_x30_BSE","163CV","325_841_494_651_163_CV_1_15v_x30_BSE","NKBS",755.9557051117,0.0470539116843644,463.32919467889,382.015874364263,197.648166115615,439.926070555226,477.650803701357,322.455297670934,307.168300459828,6.62798278334092,5.28648851125601,6.08660669132972,6.16887992933023,6.13843780506902,-3.05646127752531,5.77596451475524,5.72739580734188
"203_1354_406_653","163_CV_2_15v_x30_BSE","163CV","203_1354_406_653_163_CV_2_15v_x30_BSE","NKBS",794.01921387189,0.0521510829238207,424.207969256486,340.258264380954,183.287209057967,372.224705468028,425.755366042128,334.856449603237,327.664248938062,6.67710765978544,5.21105437094856,5.91949771886728,6.05386492320296,6.05022382850878,-2.95361033219351,5.81370193134194,5.79198945282944
"956_1320_406_607","164_CV_1_15v_x30_BSE","164CV","956_1320_406_607_164_CV_1_15v_x30_BSE","NKBS",739.634812904785,0.0589217390976325,361.389906094261,271.475968740013,174.051345789843,374.950755043727,354.800828588036,278.959392573886,323.379082220432,6.60615656831434,5.15935034643004,5.92679469746381,5.8715565857992,5.88995744775773,-2.83154517157021,5.63106622489831,5.77882526422375
"476_1245_445_542","164_CV_1_15v_x30_BSE","164CV","476_1245_445_542_164_CV_1_15v_x30_BSE","NKBS",675.161542938711,0.0532553068072491,400.17777530611,309.853361868289,183.435715976722,434.005947941913,416.580881931519,280.555720963979,281.516810599989,6.51495198511154,5.21186428446492,6.07305823894178,6.03208063706699,5.99190888663982,-2.93265782100607,5.63677235394765,5.64019216373627
"960_589_446_642","164_CV_1_15v_x30_BSE","164CV","960_589_446_642_164_CV_1_15v_x30_BSE","NKBS",834.22002951997,0.061016203342003,365.447289644874,277.669379453072,183.49508509098,395.272221340422,373.017602848694,328.218012905551,362.205829167918,6.72649719192769,5.21218788289058,5.97957469548438,5.92162561115412,5.90112205441203,-2.79661582152442,5.79367806107908,5.89221263910202
"697_897_464_626","164_CV_1_15v_x30_BSE","164CV","697_897_464_626_164_CV_1_15v_x30_BSE","NKBS",815.448707564963,0.048403888576639,436.770344985976,351.093694223859,181.997566718973,434.194133451685,454.877198355759,272.581901657734,395.295958559748,6.70373852316693,5.20399331731145,6.07349174618683,6.12002748879948,6.07940753061034,-3.0281751259943,5.60793912548737,5.97963474652093
"787_1501_420_534","164_CV_2_15v_x30_BSE","164CV","787_1501_420_534_164_CV_2_15v_x30_BSE","NKBS",693.754572430625,0.0517700839353385,373.801533731535,310.739699534163,142.584188628567,365.968506500519,362.394422046103,259.882941924027,317.805300008563,6.54211825592992,4.95993262265009,5.90254728188625,5.89273318234536,5.92372499809366,-2.96094282675733,5.56023130626543,5.76143893114594
"707_829_406_616","164_CV_2_15v_x30_BSE","164CV","707_829_406_616_164_CV_2_15v_x30_BSE","NKBS",739.688194277538,0.0421968525469994,470.459123244529,409.360676612874,181.563150737944,454.499903153666,496.905212781019,250.486762290904,371.364382473017,6.60622873831712,5.20160353113864,6.11919770053427,6.20839928915703,6.15370907585594,-3.16540964491604,5.52340607398247,5.91718374360098
"525_179_365_577","164_CV_2_15v_x30_BSE","164CV","525_179_365_577_164_CV_2_15v_x30_BSE","NKBS",775.958406597054,0.0565892147634203,362.093735880081,286.354747626624,128.860877923133,321.507033081388,348.790395124922,273.460173646057,364.88456301426,6.65409891900064,4.85873335668692,5.77301941927476,5.85447115474318,5.89190311720213,-2.87193686381335,5.61115599387692,5.89958103784559
"374_486_409_639","164_CV_2_15v_x30_BSE","164CV","374_486_409_639_164_CV_2_15v_x30_BSE","NKBS",822.380062702408,0.0502612077270541,413.18761246361,346.789942112163,181.585646017615,392.74274064532,442.395053339784,310.414510254227,384.412891875795,6.71220265158409,5.20172742129001,5.97315479356662,6.09220326872559,6.02390175727917,-2.99052171756817,5.73790853416951,5.95171721419192
"891_227_462_550","165_CC_1_15v_x30_BSE","165CC","891_227_462_550_165_CC_1_15v_x30_BSE","NKBS",708.466789990365,0.0459075610308177,463.564220155443,381.716377067359,227.728751057498,406.490276903027,458.273731914152,299.994266479233,287.67639542987,6.56310318434175,5.42815523236917,6.00756000964406,6.12746667351667,6.13894493022025,-3.08112544714161,5.70376336273768,5.66183622141426
"691_933_338_602","165_CC_1_15v_x30_BSE","165CC","691_933_338_602_165_CC_1_15v_x30_BSE","NKBS",765.721021242847,0.0546767585204546,405.994254415762,307.041571228632,153.474218133154,298.68442641891,346.727119269391,295.420772388164,303.801366912182,6.64081790137009,5.03353259287579,5.69938758599511,5.8485380707723,6.00633900781628,-2.90631654978235,5.6884006871516,5.71637408953332
"327_149_413_621","165_CC_1_15v_x30_BSE","165CC","327_149_413_621_165_CC_1_15v_x30_BSE","NKBS",777.045517591656,0.050860430400602,411.540039178592,340.190233136771,198.521092659546,330.173237533288,397.1690440763,304.379773459121,325.102269851916,6.65549892985088,5.29089535473163,5.79961747893815,5.98436199377715,6.01990631593924,-2.9786700565662,5.71827617653645,5.78413980929692
"1212_1285_398_568","165_CC_1_15v_x30_BSE","165CC","1212_1285_398_568_165_CC_1_15v_x30_BSE","NKBS",810.983498457282,0.0509549480497076,419.596437632022,333.46809679834,190.99189830007,293.896196183408,368.367693472937,292.565718585537,357.926767582633,6.69824770675339,5.25223100986987,5.68322663078721,5.90908160637981,6.03929338657195,-2.97681340823477,5.67868932036029,5.88032840565044
"60_490_463_574","165_CC_1_15v_x30_BSE","165CC","60_490_463_574_165_CC_1_15v_x30_BSE","NKBS",724.94849976392,0.0441693167097506,492.888573005795,407.059286585611,244.235571951367,442.588900706012,499.171508048253,299.001384123014,308.210797134742,6.5861006175232,5.49813321835467,6.09264134981948,6.21294974020251,6.20028313025289,-3.11972492304847,5.70044820255393,5.73078395515603
"722_1223_380_621","165_CC_1_15v_x30_BSE","165CC","722_1223_380_621_165_CC_1_15v_x30_BSE","NKBS",778.769500765307,0.0572048977169184,407.791134723372,295.826311822024,164.892692828195,294.844362792172,334.01068322985,319.053111254738,309.294668478561,6.65771511089929,5.10529491583778,5.68644763336319,5.81117297818328,6.01075511862836,-2.8611157598403,5.76535758188799,5.73429444216309
"1217_1036_318_529","165_CC_1_15v_x30_BSE","165CC","1217_1036_318_529_165_CC_1_15v_x30_BSE","NKBS",703.305285931124,0.0541882388966736,393.238166643039,301.984706633731,192.129103337662,291.934666179961,337.215571602503,271.173343687448,276.595651710369,6.55579105918382,5.25816755927629,5.67653003127438,5.82072240419108,5.97441545030456,-2.91529138860957,5.60275826099741,5.62255669860951
"517_536_412_670","165_CC_1_15v_x30_BSE","165CC","517_536_412_670_165_CC_1_15v_x30_BSE","NKBS",808.984879192675,0.0450873459707859,470.317294450787,405.611769474578,226.601967504368,401.319317786216,460.203775935402,320.834133452117,334.348519287125,6.69578022614547,5.42319503127628,5.99475741413126,6.13166938255544,6.15340756150641,-3.09915364898707,5.77092427136745,5.81218391985888
"1079_683_375_544","165_CC_1_15v_x30_BSE","165CC","1079_683_375_544_165_CC_1_15v_x30_BSE","NKBS",709.858718225658,0.0483803293930913,410.824812076234,345.393374464043,175.949691244932,333.259803019567,396.537777985215,270.694960291189,307.362669628209,6.56506596181997,5.17019810897738,5.80892237503897,5.98277131518742,6.01816687563704,-3.02866196536764,5.60099257912589,5.72802838465473
"813_1568_380_585","165_CC_2_15v_x30_BSE","165CC","813_1568_380_585_165_CC_2_15v_x30_BSE","NKBS",741.11701531778,0.0570462273017846,398.247421354757,301.402538625047,167.668459351558,280.197825436186,331.86373424387,316.103050543896,263.942543358953,6.60815852823737,5.12198857333208,5.63549587311685,5.80472444563885,5.98707347382822,-2.86389333454022,5.75606826974095,5.57573144066771
"262_736_404_601","166_CV_1_15v_x30_BSE","166CV","262_736_404_601_166_CV_1_15v_x30_BSE","NKBS",746.465783985589,0.0451261911519178,450.570600176054,383.193757807757,195.166461280165,429.299872272381,468.998264575511,279.924107235471,352.272551716367,6.61534978067839,5.27385284200446,6.06215567770515,6.150599068174,6.11051477992203,-3.09829246595908,5.63451852084215,5.86440517063541
"595_1717_432_502","166_CV_1_15v_x30_BSE","166CV","595_1717_432_502_166_CV_1_15v_x30_BSE","NKBS",656.728360218212,0.0471103546167422,410.741950746367,345.452498604923,184.176454396487,409.829370400619,437.446265195389,248.924147633252,320.043110668692,6.48727047822182,5.21589428935587,6.0157409033211,6.08095387584384,6.01796516024665,-3.05526245887881,5.51714822207727,5.7684557075594
"1052_1760_389_514","166_CV_1_15v_x30_BSE","166CV","1052_1760_389_514_166_CV_1_15v_x30_BSE","NKBS",699.646615215269,0.0496606325985937,400.993494396794,321.87948093034,170.925554897177,362.754916451825,392.368158130569,242.846686445804,346.795736958276,6.55057537216435,5.1412281102312,5.89372744495109,5.97220057794241,5.99394520372558,-3.00254276038894,5.49243032425067,5.84873595232298
"785_721_431_573","166_CV_1_15v_x30_BSE","166CV","785_721_431_573_166_CV_1_15v_x30_BSE","NKBS",750.679999038863,0.0473937088712593,436.499059999631,348.915286506643,180.954721117668,345.972355365522,407.774440513462,259.12497545776,359.101658657098,6.62097946114272,5.1982468403998,5.84635887407822,6.01071417965198,6.07878622178279,-3.04926578332478,5.55731047604397,5.88360552014952
"825_1418_432_516","166_CV_1_15v_x30_BSE","166CV","825_1418_432_516_166_CV_1_15v_x30_BSE","NKBS",686.976202310637,0.0463422805423516,435.646689657756,358.727808848592,184.936313216131,381.245263100603,435.843538461232,260.135001521875,323.480923941769,6.53229965160874,5.22001151292392,5.94344290319028,6.07728332220425,6.07683157002053,-3.07170054793136,5.56120073288144,5.77914014447978
"470_419_403_548","166_CV_1_15v_x30_BSE","166CV","470_419_403_548_166_CV_1_15v_x30_BSE","NKBS",657.911086371893,0.0476628700036124,403.734378842968,342.638795373212,182.042447135599,381.5594037104,421.467780787212,252.225679175257,308.748240911263,6.48906979510044,5.20423988590361,5.9442665495082,6.04374333510677,6.00075718361617,-3.04360259083646,5.5303242390265,5.73252619047256
"595_1084_433_520","166_CV_1_15v_x30_BSE","166CV","595_1084_433_520_166_CV_1_15v_x30_BSE","NKBS",686.666955362206,0.0450100957005476,455.95047821974,370.464802594728,204.946243372512,383.126243131136,438.416268907622,257.704985595938,322.679870932834,6.53184939354583,5.32274771729962,5.94836455139943,6.0831688446798,6.12238420322163,-3.10086846547321,5.55181546398239,5.77666072008367
"1065_1061_454_519","166_CV_1_15v_x30_BSE","166CV","1065_1061_454_519_166_CV_1_15v_x30_BSE","NKBS",621.613022052957,0.043911371192272,442.493526106455,374.456585794337,191.909296198234,422.986576902473,456.311655541685,238.499072064972,293.124318670021,6.43231774808265,5.25702284477016,6.04734044545169,6.12317603120056,6.09242583407306,-3.12558196756125,5.47436541960792,5.68059681483118
"503_1784_382_594","166_CV_2_15v_x30_BSE","166CV","503_1784_382_594_166_CV_2_15v_x30_BSE","NKBS",811.344371617302,0.0539882717697767,409.643286709783,317.86992976379,149.829167825956,346.306698558676,396.149599686433,315.198825426531,365.097336850842,6.69869258990263,5.009495763918,5.84732479444589,5.98179191690066,6.01528674858532,-2.91898844545549,5.75320363153811,5.90016399433436
"30_1844_505_573","166_CV_2_15v_x30_BSE","166CV","30_1844_505_573_166_CV_2_15v_x30_BSE","NKBS",760.167460257923,0.0467222710831786,480.285907146749,386.927630314882,220.561083266787,473.191831990861,497.113409472283,332.968476825266,322.302923997551,6.63353875145318,5.39617467814158,6.1595008707356,6.20881818813869,6.17438156646797,-3.06353433113038,5.80804782131112,5.77549186106554
"888_1458_424_621","166_CV_2_15v_x30_BSE","166CV","888_1458_424_621_166_CV_2_15v_x30_BSE","NKBS",792.987996254761,0.0508173968836826,427.443706582958,356.573130799388,188.183938700477,373.462639997566,407.994749081969,349.482207142167,302.773011463622,6.67580808438883,5.2374198818542,5.92281797278958,6.01125430442421,6.05782259919848,-2.97951652468296,5.85645265091346,5.71298338768221
"18_1143_376_634","166_CV_2_15v_x30_BSE","166CV","18_1143_376_634_166_CV_2_15v_x30_BSE","NKBS",858.447499298873,0.0496952745786089,451.47320637324,371.085387068604,174.395197562461,411.483793227909,466.635039377148,357.126591485302,361.853121727773,6.75512552447672,5.16132397418324,6.01976963471919,6.14554745187531,6.11251602751528,-3.00184542930107,5.87809031692267,5.89123838840708
"301_1488_394_626","166_CV_2_15v_x30_BSE","166CV","301_1488_394_626_166_CV_2_15v_x30_BSE","NKBS",891.273969334901,0.0496466946714293,460.691673184116,368.00159806852,183.198047121902,361.420044523643,427.711185313454,349.932321543764,379.40296765409,6.79265186543127,5.21056779236827,5.89004084016088,6.05844816713185,6.13272899750919,-3.00282346328648,5.85773976876783,5.93859887943682
"937_201_524_569","166_CV_2_15v_x30_BSE","166CV","937_201_524_569_166_CV_2_15v_x30_BSE","NKBS",774.4127901428,0.0490970126124308,437.405801692013,356.072575141469,179.86798679868,455.403690620049,472.362438201157,314.540586039402,348.36494337755,6.65210505202277,5.19222317514197,6.12118425772515,6.15774656846325,6.0808613721968,-3.01395708895668,5.7511131172242,5.853250618152
"773_916_369_595","166_CV_2_15v_x30_BSE","166CV","773_916_369_595_166_CV_2_15v_x30_BSE","NKBS",810.461206909441,0.0499784039011264,441.927008048947,355.00415396103,186.731319998783,394.85521469142,443.169934059267,324.370620504346,358.638353658746,6.69760347687102,5.22967079222964,5.97851915262204,6.09395329481802,6.09114472827981,-2.99616428883663,5.78188675249366,5.88231450932456
"599_464_493_622","166_CV_2_15v_x30_BSE","166CV","599_464_493_622_166_CV_2_15v_x30_BSE","NKBS",838.429991675238,0.0477131264672406,484.266502521032,391.002065204485,198.932166593643,422.809504135939,473.893376975031,362.560084502752,338.201509805354,6.73153108544036,5.29296389522591,6.04692173277829,6.16098235330093,6.18263538022174,-3.04254873095265,5.89319021091208,5.8236419006927
"1049_1794_437_581","166_CV_2_15v_x30_BSE","166CV","1049_1794_437_581_166_CV_2_15v_x30_BSE","NKBS",736.857348012949,0.0500473467346201,430.250268689734,348.657649013501,177.06047630386,406.061319889305,447.222119896622,313.64132655151,311.201730124217,6.60239431580599,5.17649134824966,6.00650418240732,6.10305538371383,6.06436705958822,-2.99478578692141,5.74825006088926,5.7404413518139
"1170_1329_404_509","168_CC_1_10v_x30_BSE","168CC","1170_1329_404_509_168_CC_1_10v_x30_BSE","NKBS",567.896564593017,0.0497152169286468,376.367877400955,305.922080321056,196.930446940971,404.303899553322,398.26793353621,206.848365778362,274.495470767601,6.34193929754834,5.28285060518386,6.00216682179764,5.9871249786268,5.93056706241414,-3.00144421711505,5.33198599236068,5.61493476087758
"423_986_382_536","168_CC_1_10v_x30_BSE","168CC","423_986_382_536_168_CC_1_10v_x30_BSE","NKBS",732.927809380242,0.049652548392534,407.025837447415,327.149116212443,155.990789413815,385.634067140873,427.392739273927,253.722829008955,372.883275641347,6.59704721051572,5.04979696328734,5.95488890722828,6.05770335461236,6.00887666609944,-3.00270556266748,5.53624244682554,5.92126543673237
"927_1014_391_518","168_CC_1_10v_x30_BSE","168CC","927_1014_391_518_168_CC_1_10v_x30_BSE","NKBS",629.716894491491,0.0492879617291979,363.130050902069,303.603456979771,145.551663836303,366.470406402411,394.475735204362,189.367885088656,333.484241613024,6.44527034456387,4.98053110149904,5.90391777155196,5.977557630674,5.89476103705042,-3.01007541174319,5.2436916050689,5.80959561270413
"676_1307_415_531","168_CC_1_10v_x30_BSE","168CC","676_1307_415_531_168_CC_1_10v_x30_BSE","NKBS",677.673570903666,0.0459025211088573,427.405481670975,353.447473147006,163.574558106221,432.796477209565,450.49504950495,224.736901795507,336.672800160216,6.51866571315772,5.09726889927712,6.07026758796487,6.11034708809778,6.05773316842511,-3.08123523730513,5.41493039265681,5.81911153929892
"1395_485_358_207","168_CC_1_10v_x30_BSE","168CC","1395_485_358_207_168_CC_1_10v_x30_BSE","NKBS",623.980613855732,0.0477303911853183,417.521098904436,333.398679998014,174.925275373241,392.909107134867,414.40174534384,240.052270537356,287.100244673839,6.43611930034793,5.16435888486677,5.97357830556497,6.02683590267347,6.03433507931204,-3.04218695220244,5.48085669353399,5.6598314393518
"871_432_367_565","168_CC_1_10v_x30_BSE","168CC","871_432_367_565_168_CC_1_10v_x30_BSE","NKBS",729.518525559053,0.0522747631817232,375.897304251681,304.172460541617,151.95860637916,332.486752943184,374.252914682274,243.646339216561,356.09298273362,6.5923847625123,5.0236081573058,5.80660001852987,5.9249318113316,5.92931597909372,-2.95124156391733,5.49571774441391,5.87519188420251
"314_970_513_589","168_CC_2_10v_x30_BSE","168CC","314_970_513_589_168_CC_2_10v_x30_BSE","NKBS",741.739538184885,0.0472359055101519,434.523261983678,367.46844457888,191.589772590099,420.507248452315,451.053824810387,293.247612122184,317.515208684362,6.60899815483808,5.25535648514597,6.04146171696316,6.11158667785915,6.07424948063412,-3.05260096562295,5.68101734469458,5.76052571855358
"594_1929_502_380","168_CC_2_10v_x30_BSE","168CC","594_1929_502_380_168_CC_2_10v_x30_BSE","NKBS",870.089310652158,0.0498835740718582,429.042904290429,374.467493620603,183.584102763628,445.853089602003,457.143365282144,370.808906477366,358.183082706913,6.76859586230189,5.21267288818283,6.09998950224624,6.12499705128658,6.06155692392835,-2.99806350733195,5.91568685302935,5.88104425988739
"855_944_426_559","168_CC_2_10v_x30_BSE","168CC","855_944_426_559_168_CC_2_10v_x30_BSE","NKBS",749.240339679939,0.048634401004572,436.255695553869,343.333477681103,204.859862083677,432.796477209565,464.646736412692,264.953011375463,365.820263938647,6.61905981279358,5.32232614578585,6.07026758796487,6.14127741022466,6.07822852914229,-3.02342415887574,5.57955249469967,5.9021421306462
"1074_605_431_530","168_CC_2_10v_x30_BSE","168CC","1074_605_431_530_168_CC_2_10v_x30_BSE","NKBS",694.30190566258,0.046032663595665,442.370431723071,367.409157544984,195.723762418254,452.091008771663,477.308626495217,253.944874743635,323.765273978626,6.54290688848048,5.27670428970976,6.11388350640464,6.16816329737716,6.09214761190549,-3.07840405631263,5.53711721489606,5.78001879021324
"818_284_370_630","168_CC_2_10v_x30_BSE","168CC","818_284_370_630_168_CC_2_10v_x30_BSE","NKBS",808.375403277349,0.0530842859795053,392.961082218384,309.853361868289,162.018979651928,323.150176640942,386.424113799733,274.316443795569,400.362203282135,6.69502655864073,5.08771348671512,5.77811715833089,5.95693550670518,5.97371057953158,-2.93587432712029,5.61428234436244,5.99236964558809
"535_590_425_589","168_CC_2_10v_x30_BSE","168CC","535_590_425_589_168_CC_2_10v_x30_BSE","NKBS",749.240339679939,0.0463909961255931,452.578626798055,378.064293596595,219.527772745675,424.352375022089,475.250389613661,284.297711921521,327.426306402636,6.61905981279358,5.39147875182647,6.05056418324718,6.16384180117601,6.11496150892499,-3.07064988759726,5.65002197051173,5.79126301113692
"94_599_477_558","169_CV_1_15v_x30_BSE","169CV","94_599_477_558_169_CV_1_15v_x30_BSE","NKBS",708.522519622433,0.0451079641644793,464.033913999175,396.383239256248,213.101418317137,336.297800485165,432.664330413981,309.710279353996,271.571881337624,6.56318184355494,5.36176819472361,5.81799707838932,6.06996220892183,6.13995764007074,-3.09869645905066,5.73563727775542,5.60422686064023
"587_591_445_602","169_CV_1_15v_x30_BSE","169CV","587_591_445_602_169_CV_1_15v_x30_BSE","NKBS",708.113092885749,0.0449245529214254,446.765226755145,389.564783606678,247.612745635679,432.960031646406,490.276773220146,286.792440977737,306.284002844426,6.56260381665166,5.51186601620478,6.07064541807556,6.19497007494716,6.10203323685019,-3.10277079802758,5.65875875195462,5.72451278539168
"1195_1233_440_348","169_CV_1_15v_x30_BSE","169CV","1195_1233_440_348_169_CV_1_15v_x30_BSE","NKBS",615.566849107324,0.0466221519250937,458.336118256831,350.429938076484,186.059307122683,446.902343743856,463.470224266576,242.902722889827,273.469636877274,6.42254354916206,5.22606547838788,6.10234010037375,6.1387421418778,6.12760279761082,-3.06567948760039,5.49266104586636,5.6111905987971
"908_935_445_607","169_CV_1_15v_x30_BSE","169CV","908_935_445_607_169_CV_1_15v_x30_BSE","NKBS",697.770086955595,0.0464921973379003,441.652724972148,373.057750925221,215.034927492275,401.40073230919,443.400291833149,289.327820860147,275.127559655289,6.54788966018636,5.37080046838597,5.99496026074819,6.09447295535328,6.0905238831532,-3.06847077965362,5.66756037348406,5.61723484341185
"656_1306_448_650","169_CV_1_15v_x30_BSE","169CV","656_1306_448_650_169_CV_1_15v_x30_BSE","NKBS",713.880916257228,0.0476813453451762,413.596011370404,356.638036902917,209.590446327491,400.721772533034,447.085100980398,276.379013420627,316.480111719473,6.57071616447613,5.34515537090945,5.9932673524101,6.1027489589996,6.02488967945914,-3.04321504049106,5.62177316072076,5.75726040144071
